Student ID,Class,Year,Session,Grader,Part2Tot,Part3Tot,Survey Q1,Survey Q2,Survey Q3,Survey Q4,Survey Q5,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
110591,11M,11,3,6,0.6,0.75,Quite a lot,Above average,15-20 min,Neutral,25-30 min,0.862423,0,0,teacher_19,3,2,2,1,1,3,1,1,1,0,control,1,8,1,0
110591,11M,11,4,6,0.2,0.05,Moderately,Below average,20-25 min,Somewhat ineffective,25-30 min,0.862423,0,0,teacher_19,3,2,2,1,1,3,1,1,1,0,control,1,8,1,0
110591,11M,11,1,9&10,0.25,0.4598214285714286,Moderately,Average,10-15 min,Neutral,5-10 min,0.862423,0,0,teacher_19,3,2,2,1,1,3,1,1,1,0,control,1,8,1,0
110591,11M,11,2,6,0,0.14583333333333334,Quite a lot,Average,15-20 min,Neutral,15-20 min,0.862423,0,0,teacher_19,3,2,2,1,1,3,1,1,1,0,control,1,8,1,0
110601,11O,11,1,9&10,0.5,0.6240079365079365,Quite a lot,Below average,15-20 min,Neutral,25-30 min,0.8933969999999999,0,1,teacher_6,3,3,3,2,2,3,1,1,1,0,augmented,1,8,0,0
110601,11O,11,2,1&2,1,0.5875,NA,NA,NA,NA,NA,0.8933969999999999,0,1,teacher_6,3,3,3,2,2,3,1,1,1,0,augmented,1,8,0,0
110601,11O,11,4,7,0.8,0.07500000000000001,NA,NA,NA,NA,NA,0.8933969999999999,0,1,teacher_6,3,3,3,2,2,3,1,1,1,0,augmented,1,8,0,0
110601,11O,11,3,6,1,0.9,NA,NA,NA,NA,NA,0.8933969999999999,0,1,teacher_6,3,3,3,2,2,3,1,1,1,0,augmented,1,8,0,0
110603,11Y,11,1,8,0.5,0,Quite a lot,Excellent,5-10 min,Neutral,10-15 min,0.698359,1,0,teacher_14,4,4,3,3,10,2,1,1,1,1,vanilla,1,2,1,0
110603,11Y,11,2,1,0.6,0,Moderately,Average,5-10 min,Neutral,20-25 min,0.698359,1,0,teacher_14,4,4,3,3,10,2,1,1,1,1,vanilla,1,2,1,0
110603,11Y,11,3,6,0.4,0.125,Nothing at all,Very poorly,0-5 min,Somewhat effective,5-10 min,0.698359,1,0,teacher_14,4,4,3,3,10,2,1,1,1,1,vanilla,1,2,1,0
110603,11Y,11,4,6,0.2,0,A litttle,Average,5-10 min,Somewhat ineffective,10-15 min,0.698359,1,0,teacher_14,4,4,3,3,10,2,1,1,1,1,vanilla,1,2,1,0
110608,11O,11,3,6,0.8,0.625,Moderately,Above average,15-20 min,Somewhat ineffective,0-5 min,0.8815000000000001,0,1,teacher_6,2,2,2,3,7,3,1,1,1,1,augmented,0,8,1,0
110608,11O,11,4,7,1,0.12083333333333332,A litttle,Very poorly,20-25 min,Somewhat effective,5-10 min,0.8815000000000001,0,1,teacher_6,2,2,2,3,7,3,1,1,1,1,augmented,0,8,1,0
110608,11O,11,1,9&10,1,1,Quite a lot,Average,10-15 min,Neutral,0-5 min,0.8815000000000001,0,1,teacher_6,2,2,2,3,7,3,1,1,1,1,augmented,0,8,1,0
110608,11O,11,2,1&2,1,0.6604166666666667,NA,NA,NA,NA,NA,0.8815000000000001,0,1,teacher_6,2,2,2,3,7,3,1,1,1,1,augmented,0,8,1,0
110610,11O,11,4,7,1,0.09583333333333334,A litttle,Average,15-20 min,Neutral,25-30 min,0.867705,0,1,teacher_6,4,2,2,1.3,2.3,4,1,1,1,2,augmented,0,8,1,0
110610,11O,11,3,6,0.8,0.65,Moderately,Average,15-20 min,Neutral,20-25 min,0.867705,0,1,teacher_6,4,2,2,1.3,2.3,4,1,1,1,2,augmented,0,8,1,0
110610,11O,11,2,1&2,0.6,0.4791666666666667,Moderately,Average,10-15 min,Neutral,10-15 min,0.867705,0,1,teacher_6,4,2,2,1.3,2.3,4,1,1,1,2,augmented,0,8,1,0
110610,11O,11,1,9&10,0.5,0.35416666666666663,Moderately,Above average,15-20 min,Neutral,20-25 min,0.867705,0,1,teacher_6,4,2,2,1.3,2.3,4,1,1,1,2,augmented,0,8,1,0
110612,11V,11,2,2,0,0.45,A litttle,Below average,15-20 min,Somewhat ineffective,0-5 min,0.688026,0,0,teacher_13,3,2,2,1.5,1,3,1,0,1,2,control,0,7,0,0
110612,11V,11,1,3,0,0.07142857142857142,A little,Very poorly,15-20 min,Somewhat ineffective,0-5 min,0.688026,0,0,teacher_13,3,2,2,1.5,1,3,1,0,1,2,control,0,7,0,0
110612,11V,11,4,7,0,0.0625,A litttle,Below average,10-15 min,Somewhat ineffective,0-5 min,0.688026,0,0,teacher_13,3,2,2,1.5,1,3,1,0,1,2,control,0,7,0,0
110612,11V,11,3,5,0.2,0.025,NA,NA,NA,NA,NA,0.688026,0,0,teacher_13,3,2,2,1.5,1,3,1,0,1,2,control,0,7,0,0
110614,10S,10,3,7,0.8,0.34375,A great deal,Excellent,15-20 min,Effective,20-25 min,0.574026,0,1,teacher_13,5,4,3,1,0,2,1,1,1,1,augmented,1,5,3,0
110614,10S,10,1,9&10,0.5,0.38541666666666663,A great deal,Excellent,10-15 min,Effective,5-10 min,0.574026,0,1,teacher_13,5,4,3,1,0,2,1,1,1,1,augmented,1,5,3,0
110614,10S,10,4,3,0.6,0.125,Moderately,Average,25-30 min,Neutral,25-30 min,0.574026,0,1,teacher_13,5,4,3,1,0,2,1,1,1,1,augmented,1,5,3,0
110618,11N,11,3,5,1,0.525,Nothing at all,Average,25-30 min,Ineffective,0-5 min,0.885141,0,1,teacher_5,4,1,2,1,1,1,0,0,1,2,augmented,0,4,2,0
110618,11N,11,1,3,1,0.8194444444444444,Nothing at all,Above average,25-30 min,Ineffective,0-5 min,0.885141,0,1,teacher_5,4,1,2,1,1,1,0,0,1,2,augmented,0,4,2,0
110618,11N,11,4,6,0.8,0.03125,A great deal,Excellent,0-5 min,Effective,25-30 min,0.885141,0,1,teacher_5,4,1,2,1,1,1,0,0,1,2,augmented,0,4,2,0
110618,11N,11,2,1,1,0.5,Nothing at all,Very poorly,25-30 min,Ineffective,0-5 min,0.885141,0,1,teacher_5,4,1,2,1,1,1,0,0,1,2,augmented,0,4,2,0
110622,11N,11,3,5,0.8,0.1,Quite a lot,Above average,15-20 min,Neutral,10-15 min,0.764679,0,1,teacher_5,4,3,2,0,0,1,1,1,0,0,augmented,0,2,1,0
110622,11N,11,2,1,0.8,0.05208333333333333,A litttle,Excellent,25-30 min,Effective,25-30 min,0.764679,0,1,teacher_5,4,3,2,0,0,1,1,1,0,0,augmented,0,2,1,0
110622,11N,11,4,6,0.8,0.10208333333333332,A litttle,Average,20-25 min,Neutral,20-25 min,0.764679,0,1,teacher_5,4,3,2,0,0,1,1,1,0,0,augmented,0,2,1,0
110622,11N,11,1,3,0.5,0,A great deal,Below average,25-30 min,Neutral,25-30 min,0.764679,0,1,teacher_5,4,3,2,0,0,1,1,1,0,0,augmented,0,2,1,0
110628,11O,11,4,7,1,0.025,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.6884619999999999,0,1,teacher_6,6,2,2,1,2,4,0,1,1,0,augmented,0,8,1,0
110628,11O,11,1,9&10,1,0.9375,Quite a lot,Excellent,10-15 min,Neutral,10-15 min,0.6884619999999999,0,1,teacher_6,6,2,2,1,2,4,0,1,1,0,augmented,0,8,1,0
110628,11O,11,2,1&2,1,0.18958333333333333,Nothing at all,Very poorly,15-20 min,Somewhat ineffective,15-20 min,0.6884619999999999,0,1,teacher_6,6,2,2,1,2,4,0,1,1,0,augmented,0,8,1,0
110628,11O,11,3,6,0.6,0.65,Nothing at all,Very poorly,NA,Ineffective,NA,0.6884619999999999,0,1,teacher_6,6,2,2,1,2,4,0,1,1,0,augmented,0,8,1,0
110630,11Ü,11,2,2,0.8,0.2729166666666667,Moderately,Average,15-20 min,Neutral,15-20 min,0.814808,0,1,teacher_15,5,2,2,0,1,3,0,0,1,0,augmented,0,8,0,0
110630,11Ü,11,4,6,0.6,0.35,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.814808,0,1,teacher_15,5,2,2,0,1,3,0,0,1,0,augmented,0,8,0,0
110630,11Ü,11,1,3,1,0.7976190476190477,Quite a lot,Excellent,15-20 min,Somewhat effective,20-25 min,0.814808,0,1,teacher_15,5,2,2,0,1,3,0,0,1,0,augmented,0,8,0,0
110630,11Ü,11,3,4,0.6,1,NA,NA,NA,Somewhat effective,25-30 min,0.814808,0,1,teacher_15,5,2,2,0,1,3,0,0,1,0,augmented,0,8,0,0
110646,11Ü,11,2,2,0.8,0.3666666666666667,Nothing at all,Very poorly,25-30 min,Ineffective,25-30 min,0.8367180000000001,0,1,teacher_15,3,0,1,1,2,3,0,0,1,1,augmented,0,8,0,0
110646,11Ü,11,1,3,0.75,0.4930555555555556,Nothing at all,Above average,0-5 min,Ineffective,15-20 min,0.8367180000000001,0,1,teacher_15,3,0,1,1,2,3,0,0,1,1,augmented,0,8,0,0
110646,11Ü,11,4,6,0.2,0.1,NA,NA,NA,NA,NA,0.8367180000000001,0,1,teacher_15,3,0,1,1,2,3,0,0,1,1,augmented,0,8,0,0
110646,11Ü,11,3,4,1,0.875,NA,NA,NA,NA,NA,0.8367180000000001,0,1,teacher_15,3,0,1,1,2,3,0,0,1,1,augmented,0,8,0,0
110652,10H,10,3,5,0.4,0.1875,Moderately,Below average,25-30 min,Somewhat ineffective,25-30 min,0.5866669999999999,1,0,teacher_15,4,1,3,3,3,3,1,0,1,3,vanilla,0,6,1,0
110652,10H,10,1,9&10,0.25,0.5416666666666666,Moderately,Average,15-20 min,Somewhat effective,10-15 min,0.5866669999999999,1,0,teacher_15,4,1,3,3,3,3,1,0,1,3,vanilla,0,6,1,0
110652,10H,10,4,3,0.2,0,Moderately,Below average,20-25 min,Somewhat ineffective,20-25 min,0.5866669999999999,1,0,teacher_15,4,1,3,3,3,3,1,0,1,3,vanilla,0,6,1,0
110652,10H,10,2,2,0.4,0.21428571428571427,Moderately,Below average,15-20 min,Neutral,20-25 min,0.5866669999999999,1,0,teacher_15,4,1,3,3,3,3,1,0,1,3,vanilla,0,6,1,0
110668,11M,11,2,6,0.4,0.675,A great deal,Excellent,0-5 min,Effective,0-5 min,0.749628,0,0,teacher_19,2,3,4,0,0,4,0,1,1,4,control,0,4,0,0
110668,11M,11,4,6,0.4,0.14583333333333334,A great deal,Excellent,0-5 min,Effective,0-5 min,0.749628,0,0,teacher_19,2,3,4,0,0,4,0,1,1,4,control,0,4,0,0
110668,11M,11,3,6,0.8,0.85,A great deal,Excellent,0-5 min,Effective,0-5 min,0.749628,0,0,teacher_19,2,3,4,0,0,4,0,1,1,4,control,0,4,0,0
110668,11M,11,1,9&10,0.75,0.6736111111111112,A great deal,Excellent,0-5 min,Effective,0-5 min,0.749628,0,0,teacher_19,2,3,4,0,0,4,0,1,1,4,control,0,4,0,0
110670,10J,10,3,5,0.6,0.1875,NA,NA,NA,NA,NA,0.605923,0,1,teacher_6,3,3,1,2,0,4,1,1,0,1,augmented,0,4,1,0
110670,10J,10,2,3,0.6,0,NA,NA,NA,NA,NA,0.605923,0,1,teacher_6,3,3,1,2,0,4,1,1,0,1,augmented,0,4,1,0
110670,10J,10,1,8,1,0.20833333333333337,Nothing at all,Very poorly,25-30 min,Ineffective,25-30 min,0.605923,0,1,teacher_6,3,3,1,2,0,4,1,1,0,1,augmented,0,4,1,0
110670,10J,10,4,6,0.8,0,A litttle,Very poorly,NA,NA,NA,0.605923,0,1,teacher_6,3,3,1,2,0,4,1,1,0,1,augmented,0,4,1,0
110674,11V,11,3,5,0,0,A litttle,Very poorly,25-30 min,Ineffective,10-15 min,0.628038,0,0,teacher_13,4,3,2,2,4,3,1,1,0,1,control,0,8,2,0
110674,11V,11,1,3,0,0.07291666666666666,Nothing at all,Below average,15-20 min,Ineffective,5-10 min,0.628038,0,0,teacher_13,4,3,2,2,4,3,1,1,0,1,control,0,8,2,0
110674,11V,11,4,7,0,0,Nothing at all,Very poorly,25-30 min,Ineffective,5-10 min,0.628038,0,0,teacher_13,4,3,2,2,4,3,1,1,0,1,control,0,8,2,0
110676,10G,10,2,2,0,0.1718253968253968,A litttle,Very Poorly,5-10 min,Neutral,0-5 min,0.545795,0,0,teacher_10,5,0,2,1,1,3,1,1,0,1,control,0,2,5,0
110676,10G,10,3,5,0,0,A litttle,Very poorly,5-10 min,Neutral,5-10 min,0.545795,0,0,teacher_10,5,0,2,1,1,3,1,1,0,1,control,0,2,5,0
110676,10G,10,1,9&10,0,0.0625,Nothing at all,Very poorly,5-10 min,Somewhat ineffective,0-5 min,0.545795,0,0,teacher_10,5,0,2,1,1,3,1,1,0,1,control,0,2,5,0
110676,10G,10,4,3,0,0,Nothing at all,Very poorly,15-20 min,Ineffective,5-10 min,0.545795,0,0,teacher_10,5,0,2,1,1,3,1,1,0,1,control,0,2,5,0
110678,11I,11,1,9&10,0.5,0,NA,NA,NA,NA,NA,0.620038,1,0,teacher_1,3,2,2,2,2,3,1,1,1,3,vanilla,0,8,0,0
110678,11I,11,2,2,0.6,0,Moderately,Average,20-25 min,Effective,10-15 min,0.620038,1,0,teacher_1,3,2,2,2,2,3,1,1,1,3,vanilla,0,8,0,0
110678,11I,11,3,6,0.4,0.1,Moderately,Average,25-30 min,Effective,15-20 min,0.620038,1,0,teacher_1,3,2,2,2,2,3,1,1,1,3,vanilla,0,8,0,0
120589,10S,10,1,9&10,0,0.0625,Nothing at all,Below average,25-30 min,Neutral,25-30 min,0.684423,0,1,teacher_13,2,2,2,0,2,3,1,1,0,1,augmented,1,8,1,0
120589,10S,10,2,2,0.2,0,Nothing at all,Very poorly,10-15 min,Somewhat ineffective,15-20 min,0.684423,0,1,teacher_13,2,2,2,0,2,3,1,1,0,1,augmented,1,8,1,0
120589,10S,10,4,3,1,0,A litttle,Very poorly,10-15 min,Somewhat effective,20-25 min,0.684423,0,1,teacher_13,2,2,2,0,2,3,1,1,0,1,augmented,1,8,1,0
120589,10S,10,3,7,0.8,0.425,A litttle,Below average,15-20 min,Somewhat ineffective,15-20 min,0.684423,0,1,teacher_13,2,2,2,0,2,3,1,1,0,1,augmented,1,8,1,0
120591,10D,10,1,9&10,0,0.0625,Nothing at all,Above average,15-20 min,Somewhat ineffective,20-25 min,0.908538,1,0,teacher_6,4,3,4,2,2,4,0,0,0,3,vanilla,1,8,1,0
120593,10U,10,4,3,0.4,0.40535714285714286,A litttle,Below average,15-20 min,Somewhat ineffective,15-20 min,0.945962,1,0,teacher_16,3,2,2,1,2,3,1,1,0,2,vanilla,1,5,1,0
120593,10U,10,3,6,0.2,0.4375,Moderately,Above average,15-20 min,Somewhat ineffective,15-20 min,0.945962,1,0,teacher_16,3,2,2,1,2,3,1,1,0,2,vanilla,1,5,1,0
120593,10U,10,1,3,0.25,0.6875,Moderately,Below average,15-20 min,Neutral,15-20 min,0.945962,1,0,teacher_16,3,2,2,1,2,3,1,1,0,2,vanilla,1,5,1,0
120593,10U,10,2,3,0.4,0.4757936507936508,Moderately,Average,15-20 min,Ineffective,20-25 min,0.945962,1,0,teacher_16,3,2,2,1,2,3,1,1,0,2,vanilla,1,5,1,0
120595,10G,10,3,5,0,0,Moderately,Average,15-20 min,Somewhat effective,5-10 min,0.809641,0,0,teacher_10,3,2,2,1,1,2,1,0,0,1,control,1,7,0,0
120595,10G,10,1,9&10,0,0.21875,A litttle,Below average,25-30 min,Neutral,10-15 min,0.809641,0,0,teacher_10,3,2,2,1,1,2,1,0,0,1,control,1,7,0,0
120595,10G,10,2,2,0.4,0.47380952380952385,Moderately,Below average,20-25 min,Somewhat effective,15-20 min,0.809641,0,0,teacher_10,3,2,2,1,1,2,1,0,0,1,control,1,7,0,0
120597,10T,10,3,7,0,0.2604166666666667,Quite a lot,Average,10-15 min,Somewhat effective,10-15 min,0.7827689999999999,0,0,teacher_18,2,3,3,1.3,3,3,1,0,0,0,control,1,8,1,0
120597,10T,10,4,3,0.4,0.3803571428571429,Moderately,Average,15-20 min,Neutral,15-20 min,0.7827689999999999,0,0,teacher_18,2,3,3,1.3,3,3,1,0,0,0,control,1,8,1,0
120597,10T,10,1,9&10,0.5,0.41666666666666663,Quite a lot,Average,10-15 min,Somewhat effective,10-15 min,0.7827689999999999,0,0,teacher_18,2,3,3,1.3,3,3,1,0,0,0,control,1,8,1,0
120597,10T,10,2,1,0.2,0,A litttle,Very poorly,NA,Somewhat ineffective,NA,0.7827689999999999,0,0,teacher_18,2,3,3,1.3,3,3,1,0,0,0,control,1,8,1,0
120599,11O,11,2,1&2,0.6,0.0625,Quite a lot,Above average,25-30 min,Effective,15-20 min,0.73,0,1,teacher_6,4,2,2,1,3,4,1,1,1,2,augmented,1,6,1,0
120599,11O,11,3,6,1,0.35000000000000003,A great deal,Excellent,25-30 min,Effective,25-30 min,0.73,0,1,teacher_6,4,2,2,1,3,4,1,1,1,2,augmented,1,6,1,0
120599,11O,11,1,9&10,0.5,0.03125,Moderately,Below average,20-25 min,Somewhat effective,25-30 min,0.73,0,1,teacher_6,4,2,2,1,3,4,1,1,1,2,augmented,1,6,1,0
120599,11O,11,4,7,1,0.025,Moderately,Average,25-30 min,Effective,25-30 min,0.73,0,1,teacher_6,4,2,2,1,3,4,1,1,1,2,augmented,1,6,1,0
120601,10E,10,3,6,0.8,0.125,Quite a lot,Above average,20-25 min,Neutral,15-20 min,0.777526,0,1,teacher_15,3,4,4,4,2,4,0,1,0,1,augmented,1,8,0,0
120601,10E,10,4,6,0.2,0,Moderately,Average,10-15 min,Somewhat ineffective,25-30 min,0.777526,0,1,teacher_15,3,4,4,4,2,4,0,1,0,1,augmented,1,8,0,0
120601,10E,10,1,9&10,1,0,Quite a lot,Above average,20-25 min,Somewhat effective,20-25 min,0.777526,0,1,teacher_15,3,4,4,4,2,4,0,1,0,1,augmented,1,8,0,0
120601,10E,10,2,1,0,0,quite a lot,Average,25-30 min,Neutral,25-30 min,0.777526,0,1,teacher_15,3,4,4,4,2,4,0,1,0,1,augmented,1,8,0,0
120609,10G,10,3,5,0,0,Quite a lot,Average,20-25 min,Effective,NA,0.733167,0,0,teacher_10,4,0,2,1,8,3,1,1,0,1,control,1,6,4,0
120609,10G,10,1,9&10,0,0.4375,A litttle,Very poorly,15-20 min,Somewhat ineffective,NA,0.733167,0,0,teacher_10,4,0,2,1,8,3,1,1,0,1,control,1,6,4,0
120609,10G,10,2,2,0,0.13055555555555554,A litttle,Very Poorly,15-20 min,Neutral,NA,0.733167,0,0,teacher_10,4,0,2,1,8,3,1,1,0,1,control,1,6,4,0
120609,10G,10,4,3,0,0,Nothing at all,Very poorly,5-10 min,Somewhat ineffective,0-5 min,0.733167,0,0,teacher_10,4,0,2,1,8,3,1,1,0,1,control,1,6,4,0
120611,11V,11,3,5,0.2,0,A great deal,Excellent,25-30 min,Somewhat effective,25-30 min,0.706782,0,0,teacher_13,4,2,2,2,10,3,1,1,1,0,control,1,4,4,0
120611,11V,11,1,3,0,0.23958333333333331,Moderately,Excellent,0-5 min,Neutral,NA,0.706782,0,0,teacher_13,4,2,2,2,10,3,1,1,1,0,control,1,4,4,0
120611,11V,11,2,2,0.2,0.05,Moderately,Excellent,0-5 min,Neutral,0-5 min,0.706782,0,0,teacher_13,4,2,2,2,10,3,1,1,1,0,control,1,4,4,0
120611,11V,11,4,7,0,0,A great deal,Excellent,0-5 min,Effective,0-5 min,0.706782,0,0,teacher_13,4,2,2,2,10,3,1,1,1,0,control,1,4,4,0
120613,10G,10,1,9&10,0,0.375,NA,NA,NA,NA,NA,0.6456919999999999,0,0,teacher_10,2,2,0,0,1,2,0,1,0,2,control,1,6,1,0
120613,10G,10,3,5,0,0.1875,A litttle,Below average,15-20 min,Somewhat ineffective,25-30 min,0.6456919999999999,0,0,teacher_10,2,2,0,0,1,2,0,1,0,2,control,1,6,1,0
120613,10G,10,2,2,0.2,0.11666666666666668,Moderately,Very Poorly,20-25 min,Neutral,20-25 min,0.6456919999999999,0,0,teacher_10,2,2,0,0,1,2,0,1,0,2,control,1,6,1,0
120613,10G,10,4,3,0,0,Moderately,Very poorly,10-15 min,Neutral,10-15 min,0.6456919999999999,0,0,teacher_10,2,2,0,0,1,2,0,1,0,2,control,1,6,1,0
120615,10T,10,1,9&10,0.25,0.5729166666666666,A great deal,Below average,10-15 min,Effective,10-15 min,0.728667,0,0,teacher_18,3,4,4,4,10,2,1,1,1,1,control,1,7,1,0
120615,10T,10,3,7,0,0.2875,Moderately,Below average,25-30 min,Effective,0-5 min,0.728667,0,0,teacher_18,3,4,4,4,10,2,1,1,1,1,control,1,7,1,0
120615,10T,10,4,3,0,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.728667,0,0,teacher_18,3,4,4,4,10,2,1,1,1,1,control,1,7,1,0
120615,10T,10,2,1,0.6,0.33571428571428574,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.728667,0,0,teacher_18,3,4,4,4,10,2,1,1,1,1,control,1,7,1,0
120617,11V,11,2,2,0,0.175,A litttle,Very poorly,0-5 min,NA,NA,0.7071540000000001,0,0,teacher_13,2,1,0,0,1,1,1,1,0,0,control,1,6,2,0
120617,11V,11,3,5,0.2,0,NA,NA,NA,NA,NA,0.7071540000000001,0,0,teacher_13,2,1,0,0,1,1,1,1,0,0,control,1,6,2,0
120619,11Ü,11,3,4,0.8,0.5,Nothing at all,Very poorly,25-30 min,Ineffective,20-25 min,0.819462,0,1,teacher_15,3,2,3,1.5,2,2,1,1,1,2,augmented,1,3,1,0
120619,11Ü,11,1,3,0.75,0.861111111111111,Nothing at all,Very poorly,20-25 min,Somewhat ineffective,20-25 min,0.819462,0,1,teacher_15,3,2,3,1.5,2,2,1,1,1,2,augmented,1,3,1,0
120619,11Ü,11,2,2,1,0.03125,Nothing at all,Very poorly,25-30 min,Ineffective,20-25 min,0.819462,0,1,teacher_15,3,2,3,1.5,2,2,1,1,1,2,augmented,1,3,1,0
120619,11Ü,11,4,6,1,0.05,Nothing at all,Very poorly,25-30 min,Ineffective,25-30 min,0.819462,0,1,teacher_15,3,2,3,1.5,2,2,1,1,1,2,augmented,1,3,1,0
120621,10F,10,4,3,0,0.3678571428571429,A litttle,Below average,20-25 min,Neutral,20-25 min,0.928397,0,0,teacher_2,3,3,4,3,5,4,0,0,0,3,control,1,6,0,0
120621,10F,10,1,9&10,0.25,0,Moderately,Below average,15-20 min,Neutral,NA,0.928397,0,0,teacher_2,3,3,4,3,5,4,0,0,0,3,control,1,6,0,0
120621,10F,10,3,5,0.2,0.29583333333333334,Quite a lot,Below average,25-30 min,Neutral,25-30 min,0.928397,0,0,teacher_2,3,3,4,3,5,4,0,0,0,3,control,1,6,0,0
120623,10G,10,3,5,0,0.4,Moderately,Average,15-20 min,Somewhat effective,NA,0.837282,0,0,teacher_10,4,3,1,0,2,3,1,1,0,0,control,1,8,4,0
120623,10G,10,1,9&10,0,0.5,Moderately,Below average,15-20 min,Somewhat effective,5-10 min,0.837282,0,0,teacher_10,4,3,1,0,2,3,1,1,0,0,control,1,8,4,0
120623,10G,10,4,3,0,0.39375,Moderately,Average,15-20 min,Somewhat effective,10-15 min,0.837282,0,0,teacher_10,4,3,1,0,2,3,1,1,0,0,control,1,8,4,0
120623,10G,10,2,2,0.4,0.6476190476190475,Moderately,Average,15-20 min,Somewhat effective,15-20 min,0.837282,0,0,teacher_10,4,3,1,0,2,3,1,1,0,0,control,1,8,4,0
120627,10C,10,2,2,1,0.7055555555555556,A great deal,Average,20-25 min,Neutral,20-25 min,0.98309,0,0,teacher_16,5,3,2,1,1,4,0,0,0,1,control,1,6,7,1
120627,10C,10,4,6,0.8,0.09642857142857142,A great deal,Average,15-20 min,Effective,25-30 min,0.98309,0,0,teacher_16,5,3,2,1,1,4,0,0,0,1,control,1,6,7,1
120627,10C,10,3,3,0.6,0.5479166666666666,NA,NA,NA,NA,NA,0.98309,0,0,teacher_16,5,3,2,1,1,4,0,0,0,1,control,1,6,7,1
120629,10O,10,3,5,0,0.0625,A litttle,Below average,5-10 min,Neutral,10-15 min,0.8588460000000001,0,0,teacher_2,3,2,2,1,3,3,1,1,0,0,control,1,8,0,0
120629,10O,10,1,3,0,0.09375,Moderately,Below average,10-15 min,Neutral,0-5 min,0.8588460000000001,0,0,teacher_2,3,2,2,1,3,3,1,1,0,0,control,1,8,0,0
120629,10O,10,4,3,0,0.3,Moderately,Average,5-10 min,Neutral,5-10 min,0.8588460000000001,0,0,teacher_2,3,2,2,1,3,3,1,1,0,0,control,1,8,0,0
120631,11M,11,1,9&10,0.5,0.6979166666666666,A litttle,Average,15-20 min,Neutral,10-15 min,0.8657689999999999,0,0,teacher_19,4,3,2,1.5,2.5,3,0,0,1,1,control,1,8,1,0
120631,11M,11,2,6,0.4,0.43125,A litttle,Above average,20-25 min,Somewhat effective,10-15 min,0.8657689999999999,0,0,teacher_19,4,3,2,1.5,2.5,3,0,0,1,1,control,1,8,1,0
120631,11M,11,3,6,0.4,0.85,Quite a lot,Above average,20-25 min,Neutral,10-15 min,0.8657689999999999,0,0,teacher_19,4,3,2,1.5,2.5,3,0,0,1,1,control,1,8,1,0
120631,11M,11,4,6,0.6,0.29375,Moderately,Average,15-20 min,Somewhat effective,5-10 min,0.8657689999999999,0,0,teacher_19,4,3,2,1.5,2.5,3,0,0,1,1,control,1,8,1,0
120633,10N,10,4,6,0.4,0.1821428571428571,A litttle,Below average,10-15 min,Ineffective,25-30 min,0.8837560000000001,0,1,teacher_17,3,3,3,3,5,4,1,1,0,3,augmented,1,8,1,0
120633,10N,10,2,3,0.8,0.28174603174603174,Quite a lot,Average,10-15 min,Neutral,25-30 min,0.8837560000000001,0,1,teacher_17,3,3,3,3,5,4,1,1,0,3,augmented,1,8,1,0
120635,10T,10,3,7,0,0.1125,Nothing at all,Average,25-30 min,Ineffective,0-5 min,0.828218,0,0,teacher_18,4,1,2,1,1,3,1,1,1,2,control,1,8,2,0
120635,10T,10,2,1,0.2,0.04166666666666666,Moderately,Average,25-30 min,Neutral,0-5 min,0.828218,0,0,teacher_18,4,1,2,1,1,3,1,1,1,2,control,1,8,2,0
120637,10P,10,1,8,0,0,Moderately,Below average,15-20 min,NA,NA,0.8251919999999999,0,0,teacher_5,3,2,0,1,2,3,1,1,1,0,control,1,6,1,0
120637,10P,10,4,6,0,0.24285714285714283,NA,NA,NA,NA,NA,0.8251919999999999,0,0,teacher_5,3,2,0,1,2,3,1,1,1,0,control,1,6,1,0
120637,10P,10,3,6,0,0.1875,NA,NA,NA,NA,NA,0.8251919999999999,0,0,teacher_5,3,2,0,1,2,3,1,1,1,0,control,1,6,1,0
120639,10M,10,3,6,0.6,0.1875,Nothing at all,Average,15-20 min,Somewhat ineffective,20-25 min,0.938385,1,0,teacher_19,3,4,2,3,6,3,1,1,0,0,vanilla,1,6,0,0
120639,10M,10,2,3,0.4,0.4551587301587302,NA,NA,NA,NA,NA,0.938385,1,0,teacher_19,3,4,2,3,6,3,1,1,0,0,vanilla,1,6,0,0
120639,10M,10,4,6,0.4,0.175,Nothing at all,Average,10-15 min,Ineffective,0-5 min,0.938385,1,0,teacher_19,3,4,2,3,6,3,1,1,0,0,vanilla,1,6,0,0
120639,10M,10,1,8,1,0.5,A little,Average,25-30 min,Neutral,25-30 min,0.938385,1,0,teacher_19,3,4,2,3,6,3,1,1,0,0,vanilla,1,6,0,0
120641,10B,10,1,9&10,0.75,0.6875,A litttle,Below average,10-15 min,Neutral,0-5 min,0.962321,0,1,teacher_3,4,1,2,1,1,3,0,0,0,0,augmented,1,8,1,1
