Country Name,Country Code,Region,IsCountry,Income group,Year,GenderEquality,PoliticalStability,GenderEducation,BirthSex,Income,PlanePassengers,PlaneDepartures,Electricity,PM2.5,CO2Emissions,Unemployment,Poverty,BattleDeaths,CompulsoryEducation,Literacy,Death,Alcohol,Diabetes,DeathsCD,DeathsNCD,GDP,Internet,Population,Rural,Urban,Suicide,Homicide,Military,LegalRights,Birth,Fertility,LandArea,ForestArea,RuralArea,UrbanArea,Density,TaxRevenue,Mobile,FixedTelephone,GovernmentExpenditure
Antigua and Barbuda,ATG,Latin America & Caribbean,1,High income,2013,NA,0.958863377571106,NA,1.032,NA,1218000,52572,100,20.7353850736625,5.35046385753189,NA,NA,NA,11,NA,5.565,NA,NA,NA,NA,1181448148.14815,63.4,88497,74.65,25.35,0,NA,NA,5,12.469,1.537,440,19.5045454545455,NA,NA,201.129545454545,NA,114358,33133,NA
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2021,NA,-0.106366641819477,NA,1.052,NA,6708097,54218,NA,NA,NA,8.74,NA,NA,14,NA,8.955,NA,5.4,NA,NA,487227339102.67,87.15070683,45808747,7.771,92.229,NA,4.62267855620475,NA,NA,13.902,1.885,NA,NA,NA,NA,NA,11.4844172195763,59065827,7626361,106030570964.747
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2020,NA,-0.0792135149240494,1.41942000389099,1.052,438313354195.705,3680874,27447,100,NA,NA,11.46,NA,NA,14,NA,8.509,NA,NA,NA,NA,385540224628.292,85.51438646,45376763,7.889,92.111,NA,5.36681384363525,1.72682951709817,NA,14.125,1.911,2736690,10.4407148781923,NA,NA,16.580892611147,10.8715360069805,54763900,7356165,99004247547.559
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2019,NA,-0.0914442017674446,1.40682995319366,1.052,472387972715.057,19461377,163106,100,NA,3.74054556792816,9.84,NA,NA,14,NA,7.6,NA,NA,17.5964944783087,76.6944625404959,447754609218.678,79.94695203,44938712,8.009,91.991,8.4,5.15582342098159,1.83507314813373,2,14.783,1.994,2736690,10.4801786099266,NA,NA,16.4208266190179,10.5943975145081,56352947,7757243,100919959308.458
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2018,NA,0.0108913751319051,1.39617002010345,1.053,493293867978.207,18084553,161862,99.9895782470703,NA,3.9756664767256,9.22,NA,NA,14,99.0038681030273,7.68,9.65,NA,NA,NA,524819742918.669,77.7,44494502,8.13,91.87,9.2,5.36772568472051,1.88014181470374,2,15.187,2.039,2736690,10.5203731515078,NA,NA,16.2585100979651,9.99239008384335,58598041,9764014,107820617066.406
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2017,NA,0.169504255056381,1.39915001392365,1.053,522581475730.022,16749271,146631,100,13.311833946835,4.07139674183186,8.35,NA,NA,14,NA,7.692,NA,NA,NA,NA,643628665302.155,74.29490687,44044811,8.251,91.749,8.9,5.25938076500315,2.06158761632168,2,16.206,2.168,2736690,10.5598368832422,NA,NA,16.0941907925267,10.939623860491,61897379,9744368,109899261920.516
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2016,NA,0.204625502228737,1.3965300321579,1.056,494406748785.946,15076354,149334,99.8495788574219,13.7514440269638,4.20180210453832,8.109,NA,NA,14,99.1250076293945,7.947,NA,NA,NA,NA,557531376217.967,70.96898082,43590368,8.373,91.627,8.3,6.01123358722838,1.94895474840026,2,16.824,2.241,2736690,10.6003968297469,NA,NA,15.9281350828921,12.0972836411962,63719805,10164849,107075546405.895
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2015,NA,0.014785380102694,1.38714003562927,1.057,504983468532.134,14245183,145585,99.6253890991211,14.6316258961135,4.30185120706067,7.524,NA,NA,14,99.1799621582031,7.543,9.55,NA,15.4917818001276,78.2957693035364,594749285413.212,68.04306411,43131966,8.497,91.503,8.3,6.55846615392808,2.05512180882873,2,17.346,2.301,2736690,10.6321870580884,2735389.70194,11432.7305610191,15.7606327351655,12.3365069418291,61842011,10073125,107639984288.54
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2014,NA,-0.00512187136337161,1.37992000579834,1.059,480330771025.169,12121912.818,134521,100,14.4669804074766,4.20905330505396,7.27,NA,NA,13,98.9938888549805,7.447,NA,NA,NA,NA,526319673731.638,64.7,42669500,8.623,91.377,9.3,7.53781983762934,2.26006388591143,2,17.504,2.312,2736690,10.7138185179907,NA,NA,15.5916453818299,12.6109666067191,61234216,9822465,100648905106.113
Argentina,ARG,Latin America & Caribbean,1,Upper middle income,2013,NA,0.0653142631053925,1.37505996227264,1.06,497237294881.367,11951276.8223926,145136.020724733,99.3426742553711,15.5973751475223,4.34212454655109,7.1,NA,NA,13,99.1219482421875,7.494,NA,NA,NA,NA,552025140252.246,59.9,42202935,8.751,91.249,8.6,7.24728815890076,2.22784898599116,2,17.632,2.322,2736690,10.795449977893,NA,NA,15.421160233713,12.4529027558077,67361515,9662084,97769561788.7283
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2021,NA,-0.835592269897461,1.3058500289917,1.095,NA,179200,1598,NA,NA,NA,12.729,NA,10,12,NA,13.007,NA,5.6,NA,NA,13861409968.835,78.61225758,2790974,36.569,63.431,NA,2.18561731238222,16.315311704173,NA,12.049,1.575,NA,NA,NA,NA,NA,22.0287788363463,3599278,418122,1713939783.15818
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2020,NA,-0.760855317115784,1.30533003807068,1.1,10285189143.6338,54940,705,100,NA,NA,12.18,19.1,10,12,99.7886123657227,12.792,NA,NA,NA,NA,12641697523.2966,76.50770055,2805608,36.687,63.313,NA,1.85343036991797,16.2571708608517,NA,12.455,1.575,28470,11.5374077976818,NA,NA,98.5461187214612,21.8604192761626,3488797,427539,1581125261.21604
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2019,NA,-0.413424372673035,1.25343000888824,1.104,11321174301.0996,193668,2133,100,NA,2.18733447682445,12.2,NA,NA,12,NA,9.662,NA,NA,6.69449890981904,88.6277513245613,13619291361.2814,66.54394969,2820602,36.781,63.219,3.3,2.58810044595098,19.2259657783639,6,12.892,1.575,28470,11.5447839831401,NA,NA,99.0727783631893,22.2851709900772,3618747,451571,1447916905.79509
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2018,NA,-0.444908142089844,1.24787998199463,1.108,10720164677.356,53259,814,99.9000015258789,NA,2.01377938113001,13.21,23.6,NA,12,NA,9.75,5.55,NA,NA,NA,12457941907.0333,68.24505226,2836557,36.851,63.149,2.1,1.76270034411436,17.1306690770329,6,13.307,1.572,28470,11.5521601685985,NA,NA,99.6331928345627,20.8701039031814,3579257,477932,1282477330.2552
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2017,NA,-0.620771169662476,1.21487998962402,1.112,10293672825.3786,NA,NA,99.6999969482422,32.5281183420597,1.88339587008485,12.944,25.8,NA,12,99.7360687255859,9.664,NA,NA,NA,NA,11527458565.7334,64.74488433,2851923,36.897,63.103,3,2.45448421994563,14.7914763511624,6,13.606,1.562,28470,11.5595363540569,NA,NA,100.17291886196,20.7806533587524,3488524,501013,1322141577.61572
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2016,NA,-0.662263810634613,1.21184003353119,1.118,9327923042.97915,NA,NA,99.8000030517578,32.2271677279368,1.7679664042068,12.426,27.8,4,12,99.7444076538086,9.634,NA,NA,NA,NA,10546135160.031,64.34602977,2865835,36.918,63.082,5.7,3.03576444561533,15.1226623240176,6,14.504,1.626,28470,11.5669125395153,NA,NA,100.661573586231,21.2773752756378,3434567,531624,1350502122.06014
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2015,NA,-0.252332627773285,1.16085994243622,1.124,9466501412.73924,NA,NA,100,34.8814326393148,1.85625278998956,12.177,29.1,9,12,NA,9.607,5.84,NA,4.80844155538981,90.7738683089306,10553337672.9872,59.10083377,2878595,36.915,63.085,6.2,2.60543817477592,16.0998743250336,4,14.641,1.602,28470,11.5742887249737,27342.2182948,922.33502653,101.109764664559,20.931220827141,3464490,551366,1383711190.80395
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2014,NA,-0.297135800123215,1.1229100227356,1.129,9601953599.23137,0,0,99.7099990844727,33.0859498151739,1.89589367216507,11.862,31.9,NA,12,NA,9.704,NA,NA,NA,NA,11609512939.7542,54.62280586,2889930,36.888,63.112,6.3,2.49141025758587,16.4371015053236,4,15.842,1.703,28470,11.5815946610467,NA,NA,101.507903055848,21.5991745525223,3459137,572772,1321596170.72231
Armenia,ARM,Europe & Central Asia,1,Upper middle income,2013,4.5,0.11038514226675,1.11728000640869,1.134,9485059823.29136,45000,852,99.4199981689453,34.9372125951584,1.896163384039,11.531,30.5,NA,12,NA,9.813,NA,NA,NA,NA,11121465767.4067,41.9,2901385,36.836,63.164,6.4,2.17137714770311,16.7974828681356,4,15.055,1.6,28470,11.5889005971198,NA,NA,101.910256410256,21.5862138752919,3346275,578450,1337647946.07089
Aruba,ABW,Latin America & Caribbean,1,High income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2021,NA,1.47433543205261,NA,1.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,11.235,NA,4.3,NA,NA,3126019399.06492,NA,106537,56.134,43.866,NA,NA,NA,NA,7.193,1.18,NA,NA,NA,NA,NA,NA,141000,35000,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2020,NA,1.39027285575867,NA,1.043,NA,NA,NA,100,NA,NA,NA,NA,NA,13,97.9899978637695,9.69,NA,NA,NA,NA,2610038937.56355,NA,106585,56.303,43.697,NA,NA,NA,NA,8.102,1.325,180,2.33333333333333,NA,NA,592.138888888889,NA,141000,35000,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2019,NA,1.34979605674744,NA,1.044,NA,NA,NA,100,NA,NA,NA,NA,NA,13,NA,8.778,NA,NA,NA,NA,3368970253.05286,NA,106442,56.454,43.546,NA,NA,NA,NA,9.138,1.486,180,2.33333333333333,NA,NA,591.344444444444,NA,141000,35000,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2018,NA,1.35655319690704,NA,1.043,NA,274280,2276,100,NA,NA,NA,NA,NA,13,97.8074188232422,8.597,NA,NA,NA,NA,3202234636.87151,NA,105962,56.589,43.411,NA,NA,NA,NA,9.881,1.587,180,2.33333333333333,NA,NA,588.677777777778,NA,NA,NA,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2017,NA,1.33503770828247,NA,1.044,NA,223502,2132,100,NA,NA,NA,NA,NA,13,NA,8.414,NA,NA,NA,NA,3092178770.94972,97.17,105439,56.707,43.293,NA,NA,NA,NA,11.53,1.839,180,2.33333333333333,NA,NA,585.772222222222,NA,NA,NA,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2016,NA,1.28419923782349,1.48461997509003,1.044,NA,NA,NA,100,NA,NA,NA,NA,NA,13,NA,8.336,NA,NA,NA,NA,2983798882.68156,93.54245387,104874,56.808,43.192,NA,NA,NA,NA,12.3,1.953,180,2.33333333333333,NA,NA,582.633333333333,NA,NA,NA,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2015,NA,1.23092126846313,1.55798995494843,1.044,2522249629.03198,NA,NA,100,NA,NA,NA,NA,NA,13,NA,7.968,NA,NA,NA,NA,2963128491.62011,88.66122693,104257,56.892,43.108,NA,NA,NA,NA,12.428,1.972,180,2.33333333333333,84.80002660546,97.34080781558,579.205555555556,NA,141000,35000,688826815.642458
Aruba,ABW,Latin America & Caribbean,1,High income,2014,NA,1.16456782817841,1.55953001976013,1.044,NA,NA,NA,100,NA,NA,NA,NA,NA,13,NA,7.729,NA,NA,NA,NA,2791061452.51397,83.78,103594,56.959,43.041,NA,1.93061374210862,NA,NA,13.533,2.148,180,2.33333333333333,NA,NA,575.522222222222,NA,139700,35000,NA
Aruba,ABW,Latin America & Caribbean,1,High income,2013,NA,1.31222629547119,1.54640996456146,1.043,NA,NA,NA,100,NA,NA,NA,NA,NA,13,NA,7.403,NA,NA,NA,NA,2727932960.89385,78.9,102880,57.01,42.99,NA,5.83203732503888,NA,NA,13.316,2.117,180,2.33333333333333,NA,NA,571.555555555556,NA,138800,35000,NA
Australia,AUS,East Asia & Pacific,1,High income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,AUS,East Asia & Pacific,1,High income,2021,NA,0.850988686084747,NA,1.057,NA,24572955,383008,NA,NA,NA,5.12,NA,NA,10,NA,6.7,NA,6.4,NA,NA,1552667363236.06,96.24,25688079,13.638,86.362,NA,0.744567483256587,4.63298938582367,NA,12.1,1.7,NA,NA,NA,NA,NA,23.1275046036399,27285000,3747797,351434033373.564
Australia,AUS,East Asia & Pacific,1,High income,2020,NA,0.850844323635101,1.27971005439758,1.058,NA,23346254,310837,100,NA,NA,6.46,NA,NA,10,NA,6.3,NA,NA,NA,NA,1326901059123.21,96.39446689,25655289,13.759,86.241,NA,0.860925458639047,4.49779862055203,NA,11.5,1.581,7692020,17.4213145571644,NA,NA,3.33531231068042,22.6119503645166,27013000,5455493,329915824478.001
Australia,AUS,East Asia & Pacific,1,High income,2019,NA,0.911745727062225,1.26248002052307,1.058,NA,76850596.719,684170,100,NA,15.2534842144406,5.16,NA,NA,10,NA,6.7,NA,NA,4.94105432186094,89.1143536670652,1392227864397.08,93.60991916,25340217,13.876,86.124,12.5,0.887322993851443,4.81993722865273,11,12.1,1.657,7692020,17.4213145571644,NA,NA,3.29435141874306,23.4130769701014,27968000,6200000,308223403605.742
Australia,AUS,East Asia & Pacific,1,High income,2018,NA,0.989603996276855,1.26203000545502,1.059,NA,75667645.0347507,665384,100,NA,15.5033538149282,5.3,NA,1,10,NA,6.3,10.51,NA,NA,NA,1428288504767.07,90,24966643,13.988,86.012,12.4,0.884735037869462,5.12892447088512,11,12.6,1.74,7692020,17.4213145571644,NA,NA,3.24578498235834,23.1974319385011,27640000,8200000,293494159697.717
Australia,AUS,East Asia & Pacific,1,High income,2017,NA,0.896060824394226,1.29622995853424,1.06,NA,74257326,672349,100,8.55032440147794,15.8233757696224,5.59,NA,NA,10,NA,6.5,NA,NA,NA,NA,1326516328531.56,86.54504885,24594202,14.096,85.904,13.1,0.84586083389231,5.43686755801195,11,12.6,1.741,7692020,17.4229136169693,NA,NA,3.19736584148247,22.0918702681558,26660000,8460000,283438341425.427
Australia,AUS,East Asia & Pacific,1,High income,2016,NA,1.04795801639557,1.30055999755859,1.058,NA,72446421,682937,100,8.61450892396923,15.914727794208,5.71,NA,NA,10,NA,6.6,NA,NA,NA,NA,1206535157956.03,86.54,24190907,14.2,85.8,12.2,0.938183172742481,5.59140157589467,11,12.9,1.752,7692020,17.4254877132405,NA,NA,3.14493553058884,22.2770760006709,26551000,8480000,270219439611.025
Australia,AUS,East Asia & Pacific,1,High income,2015,NA,0.884979844093323,1.30770003795624,1.057,1054276443176.61,69779346,668961,100,9.32001528859246,15.863086971592,6.05,NA,NA,10,NA,6.6,10.83,NA,4.56955742794355,89.5734193050277,1350615691821.28,84.56051491,23815995,14.299,85.701,13.2,0.990754226978393,5.22468828662938,11,12.9,1.814,7682300,17.3248245968004,7650418.0828306,11945.986036946,3.10011259648803,21.8829486756956,25770000,8500000,257946584574.424
Australia,AUS,East Asia & Pacific,1,High income,2014,NA,1.03219199180603,NA,1.055,NA,68123237.6693167,664970,100,9.49297875176193,15.830574663505,6.08,NA,NA,10,NA,6.6,NA,NA,NA,NA,1467545212521.8,84,23475686,14.398,85.602,12.7,1.03538284526998,4.81011615177255,11,13.2,1.826,7682300,17.232446012262,NA,NA,3.05581479504836,21.9079605429011,25060000,9190000,252391494847.927
Australia,AUS,East Asia & Pacific,1,High income,2013,NA,1.03107297420502,NA,1.059,NA,68197955,641451,100,9.987683889602,16.442242258334,5.66,NA,NA,10,NA,6.4,NA,NA,NA,NA,1576380424746.08,83.45349717,23128129,14.498,85.502,11.5,1.06006540430473,4.49405802167074,11,13.3,1.855,7682300,17.1400674277235,NA,NA,3.01057352615753,21.9553816536045,24940000,10350000,248352049318.692
Austria,AUT,Europe & Central Asia,1,High income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austria,AUT,Europe & Central Asia,1,High income,2021,NA,0.914891123771667,NA,1.055,NA,18901048,161093,NA,NA,NA,6.18,17.3,NA,13,NA,10.3,NA,4.6,NA,NA,480368403893.364,92.52915104,8955797,41.005,58.995,NA,0.728529506902089,1.48138819176024,NA,9.6,1.48,NA,NA,NA,NA,NA,25.7829602150365,10882217,3808709,85277360485.7578
Austria,AUT,Europe & Central Asia,1,High income,2020,NA,0.912809431552887,1.19372999668121,1.054,306778001442.52,13285414,121668,100,NA,NA,5.36,17.5,NA,13,NA,10.3,NA,NA,NA,NA,435225238000.437,87.52942813,8916864,41.252,58.748,NA,0.729699452512114,1.45333701301688,NA,9.4,1.44,82520,47.2509694619486,NA,NA,108.057004362579,24.4052710343477,10717445,3786725,79088686199.0429
Austria,AUT,Europe & Central Asia,1,High income,2019,NA,0.91674792766571,1.17975997924805,1.054,333709412097.135,46476602,330226,100,NA,7.29356796007171,4.49,16.9,NA,13,NA,9.4,NA,NA,3.5699786156552,90.9847050700664,444621176100.548,87.75220479,8879920,41.485,58.515,14.6,0.867123024880969,1.49798766180287,4,9.6,1.46,82520,47.2074648570044,NA,NA,107.609306834707,25.5813952902833,10726000,3722128,79464689022.5468
Austria,AUT,Europe & Central Asia,1,High income,2018,NA,0.90233403444290206,1.16297996044159,1.054,328598611987.718,12935505,130260,100,NA,7.13327868346221,4.85,17.5,NA,13,NA,9.5,11.96,NA,NA,NA,454991174096.102,87.47913723,8840521,41.703,58.297,15.7,0.972794280874553,1.52801954740725,4,9.7,1.47,82520,47.1639602520601,NA,NA,107.131858943286,25.4175021216714,10984000,3735346,78462022223.289
Austria,AUT,Europe & Central Asia,1,High income,2017,NA,1.04683256149292,1.15585005283356,1.062,321197871041.398,16171640,156761,100,12.4779667308248,7.48574094243794,5.5,18.1,NA,13,NA,9.5,NA,NA,NA,NA,417261151844.977,87.93558659,8797566,41.906,58.094,15.4,0.795680952852948,1.53610008182722,4,10,1.52,82520,47.1204556471159,NA,NA,106.61131846825,25.4222261761887,10859000,3711200,77471826348.9218
Austria,AUT,Europe & Central Asia,1,High income,2016,NA,0.90963876247406,1.15832996368408,1.061,321312046934.514,14724774,149030,100,12.5968160524095,7.28933501879664,6.01,18,NA,10,NA,9.2,NA,NA,NA,NA,395837353031.499,84.32374257,8736668,42.095,57.905,15.5,0.618097446839757,1.45739672398483,4,10,1.53,82520,47.0769510421716,NA,NA,105.873339796413,25.4191692326751,11079460,3567200,76868917044.1562
Austria,AUT,Europe & Central Asia,1,High income,2015,NA,1.14307928085327,1.16176998615265,1.066,309294800582.466,14718641,152056,100,13.5410951655305,7.31696198143659,5.72,18.3,NA,10,NA,9.6,12.07,NA,2.67367991707398,91.9487576964715,381971148530.543,83.94014193,8642699,42.285,57.715,16,0.509116600545148,1.36812564395945,4,9.8,1.49,82520,47.0333252544838,80030.8866097,2973.712010219,104.734597673291,26.8261674155428,13470623,3609900,75483956483.3046
Austria,AUT,Europe & Central Asia,1,High income,2014,NA,1.27070045471191,1.16147994995117,1.066,307823424977.786,15210489,162576,100,13.3792279402368,7.26027560752208,5.62,19.2,NA,10,NA,9.2,NA,NA,NA,NA,442584815286.034,80.99582496,8546356,42.474,57.526,16.5,0.491454225339134,1.42911231198155,4,9.6,1.46,82520,46.9897237033446,NA,NA,103.567086766844,26.4178983110922,12952605,3518900,74825882197.6171
Austria,AUT,Europe & Central Asia,1,High income,2013,NA,1.36410057544708,1.16430997848511,1.067,304895155161.058,15037454,166251,100,14.0816134772545,7.75334579507143,5.34,18.8,NA,10,NA,9.4,NA,NA,NA,NA,430190979705.962,80.6188,8479823,42.664,57.336,16.2,0.719378730376734,1.45374554670875,4,9.4,1.44,82520,46.9461221522055,NA,NA,102.760821619001,26.4151730942712,13272000,3334000,74202657711.8242
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2021,NA,-0.853478372097015,1.16326999664307,1.126,NA,1102455,15844,NA,NA,NA,5.95,NA,30,10,NA,7.6,NA,5.6,NA,NA,54622176470.5882,86,10137750,43.224,56.776,NA,1.91021189583004,14.1938472942921,NA,11.1,1.52,NA,NA,NA,NA,NA,13.4712576339927,10817071,1644300,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2020,NA,-0.839061498641968,1.15891003608704,1.13,NA,545265,11648,100,NA,NA,7.16,NA,7636,10,NA,7.5,NA,NA,NA,NA,42693000000,84.59999573,10093121,43.603,56.397,NA,2.23627706150472,13.0338849487786,NA,12.5,1.7,82646,13.6941896764514,NA,NA,122.124736829369,15.1855725074093,10344300,1652688,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2019,NA,-0.685912430286407,1.1380900144577,1.134,NA,2585280,28974,100,NA,3.54219847943239,4.85,NA,NA,10,99.7959823608398,5.6,NA,NA,5.98818904163466,90.2481711224634,48174235294.1176,81.09999907,10024283,43.969,56.031,4.1,1.64178691697142,11.9022806222625,12,14.1,1.81,82654,13.5533670481767,NA,NA,121.280071139933,14.2188526451777,10750300,1673211,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2018,NA,-0.706759810447693,1.1274299621582,1.138,NA,2279546,19960,100,NA,3.29264124897847,4.94,NA,NA,10,NA,5.8,4.41,NA,NA,NA,47112941176.4706,79.79999549,9939771,44.32,55.68,4,1.94040465710907,10.7097916588178,8,14,1.73,82654,13.4139303602971,NA,NA,120.25759188908,12.9712717874444,10339700,1681407,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2017,NA,-0.747919917106628,1.12962996959686,1.14,NA,2331308,20699,100,19.9286636166698,3.24303764763118,4.96,NA,36,10,99.7912292480469,5.8,NA,NA,NA,NA,40865558912.3867,79,9854033,44.657,55.343,4,1.80706736101741,10.5836404422368,2,14.6,1.75,82662,13.2731460646972,NA,NA,119.208741622511,13.1640455061148,10127000,1688325,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2016,NA,-0.803879082202911,1.15074002742767,1.143,NA,1961639,24009,100,20.2081566380035,3.30394764727994,5,NA,137,10,99.7900619506836,5.8,NA,NA,NA,NA,37867518957.1975,78.2,9757812,44.979,55.021,4,1.69402364496151,10.4173872400093,2,16.3,1.9,82670,13.1544115156647,NA,NA,118.033288980283,14.5555165725558,10189000,1700233,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2015,NA,-0.729565560817719,1.13967001438141,1.146,43042461045.0466,1803112,23781,100,21.4141228108411,3.29279481365619,4.96,NA,63,10,99.7880630493164,5.7,4.58,NA,7.43066270762916,88.1960947386513,53074370486.0433,77,9649341,45.286,54.714,4.1,2.13920441872443,14.1285537700865,2,17.2,1.94,82663,13.0395340115892,82218.6544872,2589.858867181,116.731076781631,15.6031629275469,10697132,1796027,6585594378.29397
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2014,NA,-0.559909522533417,1.12430000305176,1.151,NA,1770192,21910,100,20.7100675132803,3.3815556221401,4.91,NA,46,10,99.7889862060547,5.8,NA,NA,NA,NA,75244294275.1498,75.00001564,9535079,45.578,54.422,4.2,2.42253022914826,12.5225938693748,2,17.9,1.97,82663,12.9297085757836,NA,NA,115.348813858679,14.2125356482603,10552520,1795448,NA
Azerbaijan,AZE,Europe & Central Asia,1,Upper middle income,2013,NA,-0.412859916687012,1.10141003131866,1.155,NA,1651710,15886,100,22.2787804649609,3.28557436862051,4.97,NA,NA,10,99.7893600463867,5.8,NA,NA,NA,NA,74164435946.4627,73.00000137,9416801,45.855,54.145,4.3,2.29861661243509,12.0194713616305,2,18.3,1.98,82659,12.8205035144388,NA,NA,113.923480806688,13.3883331614589,10130102,1757855,NA
"Bahamas, The",BHS,Latin America & Caribbean,1,High income,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
