provider_number,legal_name,business_name,capacity_per_peu,address,address_2,city,county,zip_code,phone_number,latitude,longitude,source_access_date
1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XI               ,6,2562 E MAGILL AVE,,FRESNO              ,Fresno,93710,5594341839,36.835269400308,-119.74372853513,2026-07-18
1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XII              ,6,2398 E LOS ALTOS AVE,,FRESNO              ,Fresno,93710,5594341839,36.833587110431,-119.746719198183,2026-07-18
1376847814,"XENCARE, INC                       ",FRESNO GUEST HOME XIII             ,0,2076 E FREMONT AVE,,FRESNO              ,Fresno,93710,5594341839,36.8340753982,-119.752796161805,2026-07-18
1386009306,IDEAL CARE CENTERS INC             ,IDEAL CARE CENTERS                 ,6,3618 W DAYTON AVE,,FRESNO              ,Fresno,93722,5592752488,36.782783724732,-119.858185769924,2026-07-18
1386043065,IMC CARE HOME INC                  ,MAPLE TREE CARE HOME               ,6,2103 E RYAN AVE,,FRESNO              ,Fresno,93720,5594347371,36.872093196433,-119.745801379786,2026-07-18
1811317183,DARYL MUMFORD                      ,"MUMS HOME SWEET HOME 2, INC        ",6,6711 N SIERRA VISTA AVE,,FRESNO              ,Fresno,93710,5592997520,36.834298105368,-119.740181565164,2026-07-18
1679912398,DARYL MUMFORD                      ,"MUMS HOME SWEET HOME, INC          ",6,6723 N SIERRA VISTA AVE,,FRESNO              ,Fresno,93710,5592997520,36.834360634365,-119.740202436103,2026-07-18
1184025074,REHAB OF FRESNO ASSISTED           ,REHAB OF FRESNO ASSISTED LIV       ,70,1665 M ST,,FRESNO              ,Fresno,93721,5592685362,36.742636331185,-119.794364196072,2026-07-18
1700301603,"ROSE MEADOW ASSISTED LIVING,       ",ROSE MEADOW MANOR                  ,6,5627 N BOND STREET,,FRESNO              ,Fresno,93710,5598401991,36.819923225241,-119.7672118618,2026-07-18
1427057405     ,TWILIGHT HAVEN INC                 ,TWILIGHT HAVEN                     ,116,1717 S WINERY AVE,,FRESNO              ,Fresno,93727,5592518417,36.725998300466,-119.73200560535,2026-07-18
1396229548,"VICTORIA'S CARE HOME, INC          ",VICTORIA'S CARE HOME               ,6,5161 W PALO ALTO AVE,,FRESNO              ,Fresno,93722,5599603789,36.833483426288,-119.883594587391,2026-07-18
1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6722 N DELBERT AVE,,FRESNO              ,Fresno,93722,5594959859,36.835853241773,-119.887855108775,2026-07-18
1396229548,"VICTORIA'S CARE HOME, INC          ","VICTORIA'S CARE HOME, INC          ",6,6736 N WESTERN AVE,,FRESNO              ,Fresno,93722,5599603789,36.836079930345,-119.886478967912,2026-07-18
1063261394,PATHWAY ASSISTED LIVING,AUTUMN RIDGE ASSISTED LIVING,54,14280 W STANISLAUS AVE,,KERMAN,Fresno,93630,661-972-4646,36.730976941404,-120.047576716192,2026-07-18
1558382598,SIERRA VIEW HOMES INC,SIERRA VIEW HOMES INC,78,1155 E SPRINGFIELD AVE,,REEDLEY,Fresno,93654,559-638-9226,36.596871058734,-119.436888852826,2026-07-18
1639602154,TRU VISION LLC,AAA RESIDENTIAL ELDERLY RETREAT #2,6,1013 WHITE LANE,,BAKERSFIELD,Kern,93307,661-213-6798,35.317573866489,-119.014107752132,2026-07-18
1639602154,TRU VISION LLC,AAA RSDNTL ELDRL RETREAT 3,6,4825 KENNY STREET,,BAKERSFIELD,Kern,93307,661-213-6798,35.310778909042,-119.008405124307,2026-07-18
1477268209,REDWOOD CENTER STREET ONE OPCO LLC,CENTER STREET BOARD AND CARE,22,2431 CENTER STREET,,BAKERSFIELD,Kern,93306,415-810-0145,35.372199106669,-118.963387934008,2026-07-18
1184339913,REDWOOD CENTER STREET TWO OPCO LLC,CENTER STREET BOARD AND CARE 2,18,2451 CENTER STREET,,BAKERSFIELD,Kern,93306,415-810-0145,35.37219986104,-118.963250554615,2026-07-18
1114676186,AMY'S COMFORT CARE INC,COMFORT CARE HOME II,6,9613 GHIRARDELLI DR,,BAKERSFIELD,Kern,93311,6618580431,35.309177881716,-119.109585340651,2026-07-18
1477200939,AMY'S COMFORT CARE INC,COMFORT CARE HOME III,6,9609 GHIRARDELLI DR,,BAKERSFIELD,Kern,93311,661-858-0434,35.309178510359,-119.109396831649,2026-07-18
1427759224,AMY'S COMFORT CARE INC,COMFORT CARE HOME IV,6,4917 AU CHOCOLAT DR,,BAKERSFIELD,Kern,93311,661-663-4050,35.310035559959,-119.108972623529,2026-07-18
1770296758,HALLMARK SENIOR LIVING LLC,HALLMARK OF BAKERSFIELD,99,2001 AKERS ROAD,,BAKERSFIELD,Kern,93309,661-834-0200,35.336789337609,-119.047883720625,2026-07-18
1063942647,HERITAGE LIVING INC,HERITAGE LIVING I,6,10411 BLYTHE CT,,BAKERSFIELD,Kern,93311,661-979-0417,35.308961586705,-119.118099845535,2026-07-18
1063942647,HERITAGE LIVING INC,HERITAGE LIVING II,6,6401 REDINGER ST,,BAKERSFIELD,Kern,93313,661-979-0417,35.297457843692,-119.085041200316,2026-07-18
1063942647,HERITAGE LIVING INC,HERITAGE LIVING III,6,3900 DOS LOGAS DR,,BAKERSFIELD,Kern,93311,661-979-0417,35.3222424,-119.1193214,2026-07-18
1477293082,SUMMER SPRINGS BOARD AND CARE LLC,LERWICK HOME CARE,6,10213 LERWICK AVENUE,,BAKERSFIELD,Kern,93311,661-246-8703,35.308116020313,-119.116398822105,2026-07-18
1679271894,RESTORATION LIVING LLC,LIVING IN LOVE RESIDENTIAL CARE FACILITY,6,3109 MONTELLO STREET,,BAKERSFIELD,Kern,93306,661-302-8383,35.381797810729,-118.938855444518,2026-07-18
1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,416 LANSING DRIVE,,BAKERSFIELD,Kern,93309,661-972-6051,35.350990921888,-119.057440347531,2026-07-18
1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,414 LANSING DR,,BAKERSFIELD,Kern,93309,661-972-6051,35.350995322387,-119.057440682807,2026-07-18
1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,6,410 LANSING DR,,BAKERSFIELD,Kern,93309,661-972-6051,35.350995029021,-119.057440682807,2026-07-18
1558013417,MCJ PARTNERS LLC,PATHWAY HOME CARE,4,412 LANSING DR,,BAKERSFIELD,Kern,93309,661-972-6051,35.351007350418,-119.057441604816,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,4,334 SOUTH MONTCLAIR ST,,BAKERSFIELD,Kern,93309,661-972-6235,35.351778317872,-119.056455054812,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,4,336 SOUTH MONTCLAIR ST,,BAKERSFIELD,Kern,93309,661-972-6235,35.351764990646,-119.05646913641,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,6,2714 GOSFORD RD #A,,BAKERSFIELD,Kern,93309,6619726235,35.329690955267,-119.092101612637,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRISES LLC,PATHWAY HOMES,6,2714 GOSFORD RD #B,,BAKERSFIELD,Kern,93309,6619726235,35.329690955267,-119.092101612637,2026-07-18
1083253553,LAMBERT HOME CARE LLC,PLEASANT HOME CARE,6,10609 PLEASANT VALLEY DR,,BAKERSFIELD,Kern,93311,714-655-6454,35.296801540673,-119.121030913257,2026-07-18
1538625975,PURPOSEFUL RESIDENTIAL CARE LLC,PURPOSEFUL RESIDENTIAL CARE: HASWELL PLACE,6,503 HASWELL STREET,,BAKERSFIELD,Kern,93312,6613783764,35.362393579149,-119.130724249003,2026-07-18
1538625975,PURPOSEFUL RESIDENTIAL CARE LLC,PURPOSEFUL RESIDENTIAL CARE: HAWK PLACE,6,600 HAWK SPRINGS DR,,BAKERSFIELD,Kern,93312,818-980-2997,35.363800104411,-119.124862532655,2026-07-18
1952056343,QUALITY CARE SYSTEMS INC,QUALITY CARE ASSISTED LIVING,54,2607 MOUNT VERNON AVE,,BAKERSFIELD,Kern,93306,661-871-8133,35.391877594121,-118.967372355502,2026-07-18
1013745173,SAVANNA ASSISTED LIVING LLC,SAVANNA ASSISTED LIVING,6,9013 STATEN ISLAND DR,,BAKERSFIELD,Kern,93311,661-501-1439,35.299645855697,-119.102850984364,2026-07-18
1144003302,SHERWOOD ELDERLY CARE FACILITY LLC,SHERWOOD ELDERLY CARE FACILITY ,6,2204 SHERWOOD AVE,,BAKERSFIELD,Kern,93304,661-220-6647,35.331217718931,-119.027453837463,2026-07-18
1477293082,SUMMER SPRINGS BOARD AND CARE LLC,SUMMER SPRINGS BOARD AND CARE,6,6112 SUMMER SPRINGS DR,,BAKERSFIELD,Kern,93313,661-246-8703,35.299776697205,-119.06557431401,2026-07-18
1477293082,SUMMER SPRINGS BOARD AND CARE LLC,TAR SPRINGS HOME CARE,6,2804 TAR SPRINGS AVENUE,,BAKERSFIELD,Kern,93313,661-870-3000,35.278666832148,-119.033482521322,2026-07-18
1083217376,WAY MAKER HOME CARE INC,WAY MAKER HOME CARE INC,6,5800 WINTER RIDGE DR,,BAKERSFIELD,Kern,93313,6614731112,35.302316958691,-119.058662261375,2026-07-18
1053021915,PATHWAY ASSISTED LIVING LLC,WESTCHESTER GARDENS,36,2228 TRUXTUN AVE,,BAKERSFIELD,Kern,93301,661-324-3091,35.373459409631,-119.027901179636,2026-07-18
1639602154,TRU VISION LLC                     ,AAA RESIDENTIAL ELDERLY            ,6,4313 MONITOR STREET,,BAKERSFIELD         ,Kern,93307,6612136798,35.315236111784,-119.01190222195,2026-07-18
1659763480,RLZ HEALTHCARE GROUP LLC           ,BETHAN JOY GARDEN                  ,6,12302 RAMBLER AVE,,BAKERSFIELD         ,Kern,93312,9166702647,35.406677394829,-119.13893197623,2026-07-18
1750846143,BUENA VISTA MANOR ARF INC          ,BUENA VISTA MANOR ARF INC          ,6,11126 VISTA DEL VALLE DR,,BAKERSFIELD         ,Kern,93311,3109258857,35.307569645954,-119.126800680126,2026-07-18
1861007270,COBBLE STONE RESIDENTIAL           ,COBBLE STONE RESIDENTIAL           ,6,9320 COBBLE MOUNTAIN RD,,BAKERSFIELD         ,Kern,93313,6613970885,35.269495521332,-119.064880795341,2026-07-18
1073973079,SOCIAL COMM&INDEP LVNG SUPPO       ,COMPANION CARE FACILITIES          ,6,4509 FOXBORO AVE,,BAKERSFIELD         ,Kern,93309,6615290133,35.329380238116,-119.052894338524,2026-07-18
1861902462,CVVG MANAGEMENT LLC                ,JASMIN TERRACE AT BAKERSFIEL       ,99,5400 STINE ROAD,,BAKERSFIELD         ,Kern,93313,6613988802,35.306018323314,-119.05670022548,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,15923 SAN MARCO PLACE,,BAKERSFIELD         ,Kern,93314,6619726235,35.397346744033,-119.17942847087,2026-07-18
1538625975,PURPOSEFUL RESIDENTIAL CARE        ,PURPOSEFUL RESIDENTIAL CARE        ,6,809 WELLMAN WAY,,BAKERSFIELD         ,Kern,93312,6613682856,35.365307715426,-119.136022282362,2026-07-18
1538625975,PURPOSEFUL RESIDENTIAL CARE        ,PURPOSEFUL RESIDENTIAL CARE        ,6,1308 ERIE ST,,BAKERSFIELD         ,Kern,93307,6614124541,35.342832228794,-118.982908632133,2026-07-18
1144829094,TRU FOUNDATION                     ,TRU FOUNDATION                     ,6,11509 TAGUS DRIVE,,BAKERSFIELD         ,Kern,93311,6613027023,35.297662739315,-119.130870261756,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,2714 GOSFORD RD,#C,BASKERSFIELD        ,Kern,93309,6619726235,35.329690955267,-119.092101612637,2026-07-18
1932643350,MARKELL & MARQUELL ENTERPRIS       ,PATHWAY HOMES                      ,6,2714 GOSFORD RD,#D,BASKERSFIELD        ,Kern,93309,6619726235,35.329690955267,-119.092101612637,2026-07-18
1053015156,HEAVENLY CASTLE CARE INC,HEAVENLY CASTLE CARE INC,6,1651 WHITE ROCK RD,,FRAZIER PARK,Kern,93225,310-993-2447,34.836426137405,-119.066241262046,2026-07-18
1508543281,REDWOOD KERNVILLE OPCO LLC,KERN VILLAGE ASSISTED LIVING FOR SENIORS,22,32 BURLANDO RD,,KERNVILLE,Kern,93238,415-810-0145,35.754464853441,-118.426383705077,2026-07-18
1467087007,DESERT BLOOM INC                   ,HIGH DESERT HAVEN                  ,82,1240 COLLEGE HEIGHTS BLV,,RIDGECREST          ,Kern,93555,7603711989,35.601488331147,-117.670370404455,2026-07-18
1134806813,REDWOOD WOFFORD HEIGHTS OPCO LLC,THE BURLINGTON ASSISTED LIVING,22,13 SYCAMORE DRIVE,,WOFFORD HEIGHTS,Kern,93285,415-810-0145,35.70930760154,-118.451972817281,2026-07-18
1245609965,LEISURE LIVING INC                 ,LEISURE LIVING II                  ,6,5965 CALMFIELD AVE.,,AGOURA HILLS        ,Los Angeles,91301,8184260099,34.159323887042,-118.755931052731,2026-07-18
1245609965,LEISURE LIVING INC                 ,LEISURE LIVING III                 ,6,5608 ROCK CREEK RD,,AGOURA HILLS        ,Los Angeles,91301,8184260099,34.152766849917,-118.762701702659,2026-07-18
1811681133,ALHAMBRA SENIOR VILLA LLC,SAVANT OF ALHAMBRA,176,1 E COMMONWEALTH AVE,,ALHAMBRA,Los Angeles,91801,626-289-3871,34.092354827604,-118.12432103703,2026-07-18
1427767342,INTEGRATED COMMUNITY OPTIONS,CASA DE MADERA,10,324 WAPELLO STREET,,ALTADENA,Los Angeles,91001,626-676-5253,34.200465201494,-118.137485989433,2026-07-18
1043670235,ROBSAG INC                         ,BELLA VISTA AT LINCOLN             ,50,2612 LINCOLN AVE,,ALTADENA            ,Los Angeles,91001,6267944103,34.190639725044,-118.158719529472,2026-07-18
1215191358,"NORTH LAKE VILLAS, INC             ",NORTH LAKE VILLAS                  ,30,2851 NORTH LAKE AVE,,ALTADENA            ,Los Angeles,91001,6263988668,34.19480569856,-118.13113996672,2026-07-18
1629739453,ARCADIA LIVING LLC,ARCADIA LIVING LLC,130,601 SUNSET BLVD,,ARCADIA,Los Angeles,91007,951-907-9888,34.134087611052,-118.066917489314,2026-07-18
1073337895,ARCADIA OPERATIONS LLC,ARCADIA RETIREMENT VILLAGE,200,607 W DUARTE RD,,ARCADIA,Los Angeles,91007,626-447-6070,34.126549639798,-118.051661838801,2026-07-18
1801119813,PRIORITY HEALTH SERIVCES           ,ARCADIAN RETIREMENT CENTER         ,120,753 WEST DUARTE RD,,ARCADIA             ,Los Angeles,91007,6264457981,34.125759729243,-118.057133293737,2026-07-18
1598478745,CLONTARF MANOR INC,C.M.A.,48,18432 GRIDLEY RD,,ARTESIA,Los Angeles,90701,562-860-2479,33.86372915649,-118.090824605008,2026-07-18
1669070397     ,BELSHIRE PARAISO LLC               ,BELSHIRE PARAISO                   ,0,17807 BELSHIRE AVE,,ARTESIA             ,Los Angeles,90701,5624026422,33.869018011665,-118.070774757336,2026-07-18
1366619082,"FOUNDERS HOUSE OF HOPE, INC        ",FOUNDERS HOUSE OF HOPE             ,98,18025 PIONEER AVENUE,,ARTESIA             ,Los Angeles,90701,5628603351,33.866785533664,-118.082321583332,2026-07-18
1518733211,CRYSTAL MANOR RESIDENTIAL CARE HOME LLC,CRYSTAL MANOR RESIDENTIAL CARE HOME,26,3406 BALDWIN PARK BLVD,,BALDWIN PARK,Los Angeles,91706,626-391-7421,34.074336669442,-117.974565763946,2026-07-18
1588206700     ,SISTINE MANOR INC                  ,SPRINGVILLE                        ,0,12755 TORCH ST,,BALDWIN PARK        ,Los Angeles,91706,6263377288,34.067552147465,-117.997067569754,2026-07-18
1124490792,PREMIERCARE 2 CONGREGATE LIVING INC,BRIGHT STAR ASSISTED LIVING,70,9349 ROSE ST,,BELLFLOWER,Los Angeles,90706,5628044700,33.8696677768,-118.13439583319,2026-07-18
1144811738,TLT CARE ENTERPRISE LLC,EUROPEAN CHRISTIAN HOME,6,9249 DALBERG STREET,,BELLFLOWER,Los Angeles,90706,310-365-1357,33.906885396646,-118.136861034733,2026-07-18
1801654462,PRIMECARE BELLFLOWER LLC,PRIMECARE BELLFLOWER,6,10245 TRABUCO ST,,BELLFLOWER,Los Angeles,90706,562-547-5100,33.88741763024,-118.115631601827,2026-07-18
1679255053,SIMLA VILLAS INC,SIMLA VILLAS INC,15,16623 ARDMORE AVENUE,,BELLFLOWER,Los Angeles,90706,310-483-6965,33.883088083883,-118.129129986339,2026-07-18
1578730719,WOODRUFF CARE HOME                 ,WOODRUFF CARE HOME                 ,88,16409 WOODRUFF AVENUE,,BELLFLOWER          ,Los Angeles,90706,5629256581,33.884973299636,-118.117360788452,2026-07-18
1407584840,"GRANT SERENITY OF BURBANK, INC","GRANT SERENITY OF BURBANK, INC",6,436 N. REESE PLACE,,BURBANK,Los Angeles,91506,818-433-7704,34.172513440332,-118.325506578351,2026-07-18
1104525922,SENIORS' HAVEN LLC,SENIORS' HAVEN LLC,6,1831 NORTH KENWOOD ST,,BURBANK,Los Angeles,91505,818-281-9439,34.182309873487,-118.352519943543,2026-07-18
1861653370,225 N. EVERGREEN INC               ,EVERGREEN RETIREMENT RES           ,99,225 N EVERGREEN STREET,,BURBANK             ,Los Angeles,91505,8188438268,34.153461206776,-118.345936545332,2026-07-18
1487122305,"LEBLEUCHATEAU, INC                 ",SAVANT OF BURBANK EAST,100,1900 GRISMER AVE,,BURBANK             ,Los Angeles,91504,8188433141,34.195429437885,-118.325558043237,2026-07-18
1194296244,"LEBLEUCHATEAU, INC                 ",SAVANT OF BURBANK WEST,100,1911 GRISMER AVE,,BURBANK             ,Los Angeles,91504,8188433141,34.195955821404,-118.325770356844,2026-07-18
1316663651,ORNA DR INC,ALLEVIATE CARE,6,20930 GAULT ST,,CANOGA PARK,Los Angeles,91303-2276,818-378-2772,34.199178453628,-118.58966359803,2026-07-18
1538858535,"NEW HOPE SENIOR CARE, INC",NEW HOPE SENIOR CARE,6,8403 HILLVIEW AVENUE,,CANOGA PARK,Los Angeles,91304,818-355-2632,34.222268920495,-118.602712293436,2026-07-18
1982164851,TRIUMPHANT ELDERLY CARE LLC,TRIUMPHANT ELDERLY CARE LLC,6,8106 LOMA VERDE AVE,,CANOGA PARK,Los Angeles,91304,818-205-3977,34.217231941511,-118.589593190043,2026-07-18
1225736440,TASH MANOR INC,WHOLESOME LIFE SENIOR LIVING,6,22040 COVELLO STREET,,CANOGA PARK,Los Angeles,91303,310-975-5452,34.207345109529,-118.607469610221,2026-07-18
1821704065,RESURRECCION CORPORATION,CARSON GUEST HOME,6,22418 CATSKILL AVE,,CARSON,Los Angeles,90745,310-830-2518,33.82275744985,-118.271372391969,2026-07-18
1083056105,"SECROM, INC                        ",CARSON SENIOR ASSISTED LIVIN       ,230,345 E CARSON ST,,CARSON              ,Los Angeles,90745,3108304010,33.83171812344,-118.270911387294,2026-07-18
1184010654,"FIRE DRAGON INVESTMENT, LLC        ",OLIVIA ISABEL MANOR                ,110,21515 SOUTH FIGUEROA ST,,CARSON              ,Los Angeles,90745,3103285116,33.832876460549,-118.286155638418,2026-07-18
1194392555,ALLEN'S PALM COVE RESIDENCE CARE INC,ALLEN'S PALM COVE CERRITOS,6,18714 KINGS ROW AVE,,CERRITOS,Los Angeles,90703,7143109495,33.860803369368,-118.104920703035,2026-07-18
1417524471,CERRITOS RESIDENCE CARE INC,CERRITOS RESIDENCE CARE,6,20111 GRIDLEY RD,,CERRITOS,Los Angeles,90703,7147783949,33.847473042015,-118.090779845645,2026-07-18
1417524471,CERRITOS RESIDENCE CARE INC,COMFORT CARE HOME,6,13548 REVA PLACE,,CERRITOS,Los Angeles,90703,7147783949,33.867845928235,-118.042445265708,2026-07-18
1508547811,"TLT CARE ENDEAVOR, LLC",EUROPEAN CHRISTIAN HOME VI,6,19208 SHERYL AVE,,CERRITOS,Los Angeles,90703,562-397-2591,33.856310794994,-118.087784404907,2026-07-18
1114791761,FELSON BOARD AND CARE INC,FELSON BOARD AND CARE,6,13639 FELSON ST,,CERRITOS,Los Angeles,90703,562-307-7668,33.869334386601,-118.040758491513,2026-07-18
1053999003,LONGEVITY BOARD AND CARE LLC,A CARING TOUCH BOARD & CARE,6,10348 LARAMIE STREET,,CHATSWORTH,Los Angeles,91311,510-384-3431,34.258871811563,-118.572825528017,2026-07-18
1841054640,A-1 ASCENDED SENIOR CARE 2 INC,A-1 ASCENDED SENIOR CARE 2,6,19911 VINTAGE ST,,CHATSWORTH,Los Angeles,91311,818-667-4915,34.251826863853,-118.567205964852,2026-07-18
1811751639,A-1 ASCENDED SENIOR CARE 3 INC,A-1 ASCENDED SENIOR CARE 3,6,20022 VINTAGE ST,,CHATSWORTH,Los Angeles,91311,818-268-6707,34.251772674849,-118.569815083672,2026-07-18
1063165033,CHATSWORTH LIVING INC,CHATSWORTH LIVING,6,20453 MAYALL STREET,,CHATSWORTH,Los Angeles,91311,818-590-6793,34.25364850287,-118.578847087258,2026-07-18
1245939636,LOVING HOME FOR SENIORS,LOVING HOME FOR SENIORS,6,9652 QUARTZ AVE,,CHATSWORTH,Los Angeles,91311,747-745-5710,34.245317687395,-118.564414874913,2026-07-18
1578247128,"MY HOME FACILITY, INC",MY HOME FACILITY,6,19837 SEPTO STREET,,CHATSWORTH,Los Angeles,91311,830-505-5505,34.250975723495,-118.565601333308,2026-07-18
1235898727,SKY LIGHT RESIDENTIAL CARE INC,SKY LIGHT RESIDENTIAL CARE,6,19856 MAYALL STREET,,CHATSWORTH,Los Angeles,91311,8189458301,34.253596912256,-118.566169123429,2026-07-18
1811697527,HOUSE OF GRACE 3 INC,HOUSE OF GRACE 3,6,2178 URSINUS CIRCLE,,CLAREMONT,Los Angeles,91711,626-716-1033,34.123852594813,-117.713330843352,2026-07-18
1063098622,CLAREMONT SENIOR LIVING LLC,THE CLAREMONT HACIENDA,68,501 S COLLEGE AVE,,CLAREMONT,Los Angeles,91711,9096260117,34.086615319404,-117.714957267845,2026-07-18
1336820042,THE LEISURE LIVING HOMES INC,THE LEISURE LIVING HOMES,6,1738 FINECROFT DR,,CLAREMONT,Los Angeles,91711,818-400-4667,34.115292869562,-117.738980891993,2026-07-18
1215562913,STATESIDE MEDICAL LLC              ,FIL-AM HOME FOR SENIORS 3          ,6,380 W BASELINE RD,,CLAREMONT           ,Los Angeles,91711,7144088996,34.121543165554,-117.720060489596,2026-07-18
1114229069,GENESIS MANOR I                    ,GENESIS MANOR II                   ,6,2123 AQUINAS AVE,,CLAREMONT           ,Los Angeles,93711,9092629802,34.122049773169,-117.705511198242,2026-07-18
1114229069,GENESIS MANOR I                    ,GENESIS MANOR V                    ,6,550 BETHANY CIRCLE,,CLAREMONT           ,Los Angeles,91711,9092629802,34.12218727829,-117.706060296719,2026-07-18
1003405960     ,HOUSE OF GRACE LLC                 ,HOUSE OF GRACE LLC                 ,0,618 RIDGEFIELD DR,,CLAREMONT           ,Los Angeles,91711,6267161033,34.118467054385,-117.739391186153,2026-07-18
1548439896,MOUNTAIN VIEW CENTERS              ,MOUNTAIN VIEW COTTAGES             ,40,715 W BASELINE ROAD,,CLAREMONT           ,Los Angeles,91711,9096266633,34.121682771538,-117.727254525631,2026-07-18
1730678756,GT MADISON REALTY LLC              ,OAK PARK MANOR LP                  ,54,501 SOUTH COLLEGE AVENUE,,CLAREMONT           ,Los Angeles,91711,9096260117,34.086615319404,-117.714957267845,2026-07-18
1285416388,"ROSEVIEW TERRACE, LLC",ROSEVIEW TERRACE,6,15607 S. VISALIA AVE,,COMPTON,Los Angeles,90220,310-919-8272,33.890555311875,-118.2615199677,2026-07-18
1730952995,SAFE HAVEN ADULT HOME,SAFE HAVEN ADULT HOME,5,4222 E LINSLEY ST,,COMPTON,Los Angeles,90221,310-864-5421,33.890559041822,-118.196532222534,2026-07-18
1487886248,"SERENITY SENIORS HOME, INC         ",SERENITY SENIORS HOME I            ,10,217 S ESSEY AVENUE,,COMPTON             ,Los Angeles,90221,3107637879,33.894466726992,-118.204507938681,2026-07-18
1730845629,MDC FACILITY INC,A FAITHFUL HOME OF COVINA,6,1084 W GROVECENTER ST,,COVINA,Los Angeles,91722,6262449999,34.08500892766,-117.912098959979,2026-07-18
1477295954,MDC HOME CARE INC,A PEACEFUL HOME OF COVINA,6,16025 E BRIDGER ST,,COVINA,Los Angeles,91722,6262449999,34.091221720023,-117.933390502787,2026-07-18
