"age","asian","black","divorced","educ","exper","faminc","female","hrswork","insure","married","mcaid","mcare","metro","midwest","nchild","northeast","single","south","union","wage","west","white"
47,0,0,0,16,25,0,1,40,1,0,0,0,1,0,0,1,1,0,0,26.45,0,1
47,0,0,1,13,28,0,0,40,1,0,0,0,1,0,0,1,0,0,0,22.5,0,1
44,0,0,0,16,22,81030,0,40,1,1,0,0,1,0,2,1,0,0,1,26.92,0,1
42,0,0,0,18,18,56130,1,40,1,1,0,0,1,0,2,1,0,0,0,38.95,0,1
61,0,0,1,12,43,0,1,40,1,0,0,0,1,0,0,1,0,0,0,19,0,1
63,0,0,0,12,45,30100,0,40,1,1,0,0,0,0,0,1,0,0,0,31.25,0,1
60,0,0,0,12,42,44001,1,40,1,1,0,0,0,0,0,1,0,0,0,18.03,0,1
39,0,0,0,12,21,0,0,40,0,1,0,0,0,0,7,1,0,0,0,22,0,1
40,0,0,0,16,18,75095,1,40,1,1,0,0,0,0,0,1,0,0,0,18.75,0,1
42,0,0,0,14,22,84095,0,40,1,1,0,0,0,0,0,1,0,0,0,15,0,1
26,0,0,0,12,8,0,0,40,1,1,0,0,0,0,3,1,0,0,0,27.04,0,1
56,0,0,0,16,34,4000,0,45,1,1,0,0,0,0,0,1,0,0,0,12.82,0,1
33,0,0,0,12,15,1900,0,50,1,1,0,0,0,0,5,1,0,0,0,26.92,0,1
24,0,0,0,16,2,0,1,42,1,0,0,0,1,0,0,1,1,0,0,12.36,0,1
59,0,0,0,13,40,22000,0,40,1,1,0,0,1,0,0,1,0,0,0,23,0,1
53,0,0,0,10,37,45029,1,40,1,1,0,0,1,0,0,1,0,0,0,10,0,1
34,1,0,0,14,14,41187,0,40,0,1,1,0,1,0,2,1,0,0,0,19.25,0,0
30,1,0,0,14,10,29587,1,40,0,1,1,0,1,0,2,1,0,0,0,13,0,0
54,0,0,0,18,30,50000,0,40,1,1,0,0,1,0,0,1,0,0,0,39.9,0,1
37,0,0,0,16,15,2000,0,45,1,1,0,0,1,0,3,1,0,0,0,64.11,0,1
63,0,0,0,12,45,35517,0,50,1,1,0,0,1,0,0,1,0,0,0,17,0,1
62,0,0,0,14,42,79753,1,40,1,1,0,0,1,0,0,1,0,0,0,17,0,1
56,0,0,0,12,38,0,0,40,1,1,0,0,1,0,0,1,0,0,0,21,0,1
58,0,0,0,12,40,17100,1,40,0,1,0,0,1,0,0,1,0,0,0,9.35,0,1
54,0,0,0,18,30,90169,1,40,1,1,0,0,1,0,1,1,0,0,1,64.9,0,1
54,0,0,0,18,30,51219,0,65,1,1,0,0,1,0,1,1,0,0,0,11.54,0,1
51,0,0,0,14,31,24119,1,40,1,1,0,0,1,0,0,1,0,0,0,25,0,1
58,0,0,0,18,34,4037,0,40,1,1,0,0,1,0,0,1,0,0,0,57.7,0,1
51,0,0,1,18,27,0,0,35,1,0,0,0,1,0,0,1,0,0,0,45.6,0,1
52,0,0,0,12,34,1000,1,44,1,1,0,0,1,0,0,1,0,0,1,25.8,0,1
35,0,0,0,14,15,5000,0,50,1,1,0,0,1,0,2,1,0,0,0,10,0,1
24,0,0,0,16,2,54089,1,20,1,0,0,0,1,0,0,1,1,0,0,20,0,1
42,0,0,0,16,20,20976,0,40,1,1,0,0,1,0,3,1,0,0,0,43.28,0,1
48,0,0,0,12,30,49918,0,40,1,1,0,0,1,0,1,1,0,0,0,32.45,0,1
49,0,0,0,12,31,98990,1,45,1,1,0,0,1,0,1,1,0,0,0,8.45,0,1
32,0,0,0,12,14,12500,0,40,1,1,0,0,1,0,1,1,0,0,0,9,0,1
28,0,0,0,18,4,60010,1,40,1,1,0,0,1,0,1,1,0,0,1,21.63,0,1
30,0,0,0,12,12,41010,0,40,1,1,0,0,1,0,1,1,0,0,0,31.25,0,1
55,0,0,0,12,37,33304,0,40,1,1,0,0,1,0,2,1,0,0,1,40,0,1
31,0,0,0,16,9,0,0,36,1,0,0,0,1,0,0,1,1,0,0,24,0,1
62,0,0,0,18,38,37000,1,35,1,1,0,0,1,0,0,1,0,0,1,40.11,0,1
55,0,0,1,13,36,0,0,50,1,0,0,0,1,0,0,1,0,0,0,42.3,0,1
51,0,0,0,12,33,40000,0,40,1,1,0,0,1,0,3,1,0,0,0,14,0,1
48,0,0,0,16,26,0,1,40,1,0,0,0,1,0,0,1,1,0,1,19.3,0,1
47,0,0,0,13,28,0,1,40,1,0,0,0,1,0,0,1,1,0,0,25,0,1
47,0,0,0,16,25,0,0,40,1,0,0,0,1,0,0,1,1,0,0,40.88,0,1
50,0,0,0,12,32,45421,0,40,1,1,0,0,1,0,2,1,0,0,0,30,0,1
48,0,0,0,16,26,65924,1,49,1,1,0,0,1,0,2,1,0,0,1,20,0,1
53,0,0,0,13,34,44698,0,55,1,1,0,0,1,0,3,1,0,0,0,31.45,0,1
48,0,0,0,12,30,175414,1,40,1,1,0,0,1,0,3,1,0,0,0,16.35,0,1
42,0,0,0,16,20,28808,0,50,1,1,0,0,1,0,2,1,0,0,0,57.68,0,1
46,0,0,0,16,24,95808,1,40,1,1,0,0,1,0,2,1,0,0,0,21.63,0,1
37,0,0,0,12,19,72000,0,40,1,1,0,0,1,0,2,1,0,0,0,42.32,0,1
33,0,0,0,18,9,87000,1,40,1,1,0,0,1,0,2,1,0,0,0,31.25,0,1
48,0,0,0,14,28,42000,0,40,1,1,0,0,1,0,2,1,0,0,0,25,0,1
45,0,0,0,12,27,52000,1,40,1,1,0,0,1,0,2,1,0,0,0,20.2,0,1
53,0,0,0,12,35,12680,0,40,1,1,0,0,1,0,2,1,0,0,1,32.19,0,1
40,0,0,0,12,22,175916,1,35,1,1,0,0,1,0,2,1,0,0,0,12.86,0,1
44,0,0,0,18,20,133000,1,40,1,1,0,0,1,0,1,1,0,0,0,38.45,0,1
37,0,0,0,18,13,100000,0,40,1,1,0,0,1,0,1,1,0,0,0,63.95,0,1
31,0,0,0,12,13,0,1,44,1,0,0,0,1,0,0,1,1,0,0,26.44,0,1
34,0,0,0,12,16,13048,0,35,0,1,0,0,1,0,3,1,0,0,0,25,0,1
53,0,0,0,13,34,29601,1,35,0,1,0,0,1,0,0,1,0,0,0,17.25,0,1
40,0,0,0,16,18,0,0,40,1,0,0,0,1,0,0,1,1,0,0,39.9,0,1
40,1,0,0,16,18,110000,0,40,1,1,0,0,1,0,2,1,0,0,0,48,0,0
39,1,0,0,18,15,129000,1,36,1,1,0,0,1,0,2,1,0,0,0,41.67,0,0
49,0,0,0,16,27,214001,0,45,1,1,0,0,1,0,1,1,0,0,0,36,0,1
44,0,0,0,18,20,152501,1,45,1,1,0,0,1,0,1,1,0,0,0,10.78,0,1
52,0,0,0,13,33,128787,0,39,1,1,0,0,1,0,2,1,0,0,0,14,0,1
50,0,0,0,18,26,27870,1,40,1,1,0,0,1,0,2,1,0,0,0,54.33,0,1
46,0,0,0,12,28,55031,1,30,0,1,0,0,1,0,1,1,0,0,0,23,0,1
49,0,0,0,12,31,34031,0,40,1,1,0,0,1,0,1,1,0,0,0,26.45,0,1
40,0,0,0,14,20,20000,1,40,1,1,0,0,1,0,0,1,0,0,0,12.02,0,1
46,0,0,0,14,26,103043,1,40,1,1,0,0,1,0,1,1,0,0,0,25,0,1
46,0,0,0,18,22,0,1,40,1,0,0,0,1,0,0,1,1,0,1,18.75,0,1
34,0,0,0,14,14,68720,0,40,0,0,0,0,1,0,0,1,1,0,0,8,0,1
58,0,0,0,14,38,25000,0,40,1,1,0,0,1,0,2,1,0,0,0,15,0,1
61,0,0,0,16,39,25000,1,40,1,1,0,0,1,0,2,1,0,0,0,12.5,0,1
44,0,0,0,12,26,35060,0,40,1,0,0,0,1,0,0,1,1,0,0,22,0,1
28,0,0,0,13,9,0,1,40,1,0,0,0,1,0,0,1,1,0,0,12.6,0,1
27,0,0,0,21,0,0,0,38,1,0,0,0,1,0,0,1,1,0,0,26.32,0,1
31,0,0,0,18,7,0,0,49,1,0,0,0,1,0,0,1,1,0,0,11.16,0,1
32,0,0,0,13,13,0,1,40,1,0,0,0,1,0,0,1,1,0,0,21.63,0,1
36,0,0,0,12,18,0,0,40,1,0,0,0,1,0,0,1,1,0,0,15.88,0,1
33,0,0,0,14,13,9850,0,50,1,1,0,0,1,0,1,1,0,0,0,15,0,1
38,0,0,0,13,19,27350,1,20,1,1,0,0,1,0,1,1,0,0,0,13,0,1
51,0,0,0,12,33,0,0,50,1,0,0,0,1,0,0,1,1,0,0,37.6,0,1
34,0,0,0,12,16,0,0,55,1,0,0,0,1,0,0,1,1,0,0,52.45,0,1
57,0,0,0,14,37,29589,0,40,1,1,0,0,1,0,0,1,0,0,0,19.36,0,1
52,0,0,0,18,28,67134,1,40,1,1,0,0,1,0,0,1,0,0,0,11.31,0,1
46,0,0,1,13,27,9860,1,40,1,0,0,0,1,0,1,1,0,0,0,13,0,1
26,0,0,0,13,7,0,0,40,1,0,0,0,1,0,0,1,1,0,0,10,0,1
50,0,0,0,13,31,40500,0,50,1,1,0,0,1,0,0,1,0,0,0,20,0,1
49,0,0,0,13,30,31200,1,40,1,1,0,0,1,0,0,1,0,0,0,27,0,1
38,0,0,0,16,16,25000,0,50,1,1,0,0,1,0,2,1,0,0,0,31.92,0,1
44,0,0,0,16,22,45000,1,38,0,1,0,0,1,0,0,1,0,0,0,23.66,0,1
44,0,0,0,13,25,25010,0,60,1,1,0,0,1,0,4,1,0,0,0,40.07,0,1
34,0,0,0,14,14,147500,0,50,1,1,0,0,1,0,2,1,0,0,0,16.92,0,1
39,0,1,1,16,17,25553,1,50,1,0,0,0,1,0,4,1,0,0,0,41.54,0,0
27,0,0,0,12,9,130049,0,40,1,0,0,0,1,0,0,1,1,0,0,27.04,0,1
27,0,0,0,12,9,0,1,40,0,0,0,0,1,0,0,1,1,0,0,13,0,1
53,0,0,0,16,31,36505,0,40,1,1,0,0,1,0,2,1,0,0,0,41.35,0,1
49,0,0,0,16,27,79510,1,40,1,1,0,0,1,0,2,1,0,0,1,18,0,1
60,0,0,0,20,34,128206,0,50,1,1,0,0,1,0,3,1,0,0,0,57.7,0,1
48,0,0,1,16,26,0,1,40,1,0,0,0,1,0,0,1,0,0,0,67.3,0,1
53,0,0,1,14,33,0,0,50,1,0,0,0,1,0,0,1,0,0,0,17.5,0,1
45,0,0,1,12,27,0,0,40,1,0,0,0,1,0,0,1,0,0,0,30,0,1
44,0,0,0,14,24,0,0,40,1,0,0,0,1,0,0,1,1,0,0,21,0,1
41,0,0,0,13,22,8262,0,50,1,1,0,0,1,0,1,1,0,0,0,27.9,0,1
32,0,0,0,13,13,71421,0,40,1,1,0,0,1,0,1,1,0,0,0,25,0,1
30,0,0,0,16,8,76500,1,40,1,1,0,0,1,0,1,1,0,0,0,25.38,0,1
55,0,1,0,16,33,26153,0,40,1,1,0,0,1,0,2,1,0,0,1,17,0,0
57,0,1,0,12,39,45002,1,36,1,1,0,0,1,0,2,1,0,0,1,11.7,0,0
54,0,0,1,13,35,0,0,40,1,0,0,0,1,0,1,1,0,0,0,28.5,0,1
23,0,0,0,16,1,0,1,46,1,0,0,0,1,0,0,1,1,0,0,10.75,0,1
48,0,0,0,13,29,71510,0,40,1,1,0,0,1,0,2,1,0,0,0,26.45,0,1
62,0,0,0,14,42,54134,0,58,1,1,0,0,1,0,0,1,0,0,0,26.52,0,1
58,0,0,0,16,36,70534,1,45,1,1,0,0,1,0,0,1,0,0,0,23.07,0,1
46,0,0,0,16,24,46003,1,40,1,1,0,0,1,0,2,1,0,0,0,27.5,0,1
45,0,0,0,12,27,95003,0,40,1,1,0,0,1,0,2,1,0,0,1,30,0,1
32,0,0,0,16,10,58000,1,40,1,1,0,0,1,0,1,1,0,0,0,20,0,1
30,0,0,0,14,10,60500,0,40,1,1,0,0,1,0,1,1,0,0,0,13.5,0,1
56,0,0,1,14,36,58500,1,40,1,0,0,0,1,0,1,1,0,0,0,14,0,1
62,0,0,0,14,42,79475,0,40,1,1,0,0,1,0,1,1,0,0,0,30.65,0,1
36,0,0,0,16,14,98211,1,40,1,0,0,0,1,0,0,1,1,0,0,22.5,0,1
60,0,0,0,16,38,99679,1,35,1,1,0,0,1,0,0,1,0,0,0,24.86,0,1
60,0,0,0,18,36,35844,0,60,1,1,0,0,1,0,0,1,0,0,0,30.42,0,1
41,0,0,0,16,19,504,0,50,1,1,0,0,1,0,2,1,0,0,0,3.84,0,1
38,0,0,0,12,20,8000,0,40,1,1,0,0,1,0,4,1,0,0,0,25,0,1
60,0,0,0,14,40,10197,0,40,1,1,0,0,1,0,0,1,0,0,0,22.63,0,1
59,0,0,0,12,41,12000,0,40,1,1,0,0,1,0,0,1,0,0,0,16.45,0,1
56,0,0,0,13,37,10200,1,37,1,1,0,0,1,0,0,1,0,0,0,13.46,0,1
49,0,0,1,12,31,0,1,40,1,0,0,0,0,0,0,1,0,0,0,12.02,0,1
31,0,0,0,18,7,45000,1,40,1,1,0,0,0,0,0,1,0,0,0,47.5,0,1
38,0,0,0,16,16,91300,0,36,1,1,0,0,0,0,0,1,0,0,0,28,0,1
35,0,0,0,16,13,35003,0,40,1,1,0,0,0,0,2,1,0,0,0,34.6,0,1
35,0,0,0,18,11,83610,1,55,1,1,0,0,0,0,2,1,0,0,1,12.24,0,1
50,0,0,1,13,31,1400,1,45,1,0,0,0,0,0,3,1,0,0,1,18,0,1
44,0,0,0,12,26,31840,0,40,1,1,0,0,0,0,2,1,0,0,0,19.5,0,1
53,0,0,0,12,35,36542,0,50,1,1,0,0,0,0,0,1,0,0,0,16.5,0,1
51,0,0,0,12,33,39075,1,40,1,1,0,0,0,0,0,1,0,0,0,18,0,1
59,0,0,0,12,41,46456,0,53,1,1,0,0,0,0,0,1,0,0,0,14.67,0,1
53,0,0,0,14,33,32166,1,45,1,1,0,0,0,0,0,1,0,0,0,19.67,0,1
30,0,0,0,13,11,36400,0,40,1,1,0,0,0,0,4,1,0,0,0,35.88,0,1
32,0,0,0,13,13,0,0,65,0,0,0,0,0,0,0,1,1,0,0,15,0,1
61,0,0,0,12,43,30100,0,50,1,1,0,0,0,0,0,1,0,0,1,16.5,0,1
58,0,0,0,12,40,54100,1,40,1,1,0,0,0,0,0,1,0,0,0,10.25,0,1
30,0,0,0,16,8,17000,0,70,1,1,0,0,0,0,1,1,0,0,0,16.07,0,1
27,0,0,0,16,5,121500,1,32,1,1,0,0,0,0,1,1,0,0,0,4.17,0,1
38,0,0,0,13,19,56000,1,40,1,1,0,0,0,0,3,1,0,0,0,4.25,0,1
41,0,0,0,12,23,31000,0,55,1,1,0,0,0,0,3,1,0,0,1,10,0,1
48,0,0,1,12,30,0,0,40,0,0,0,0,0,0,0,1,0,0,0,11.5,0,1
59,0,0,0,12,41,26421,0,40,1,1,0,0,0,0,0,1,0,0,0,40,0,1
58,0,0,0,12,40,35421,1,40,1,1,0,0,0,0,0,1,0,0,0,29.96,0,1
20,0,0,0,12,2,66931,0,40,1,0,1,0,0,0,0,1,1,0,0,19,0,1
46,0,0,0,16,24,66760,1,40,1,1,0,0,0,0,2,1,0,0,0,21.7,0,1
25,0,0,0,12,7,0,0,40,0,0,1,0,0,0,2,1,1,0,0,18,0,1
68,0,0,0,10,52,30000,1,25,0,1,0,1,0,0,0,1,0,0,0,8.76,0,1
57,0,0,0,12,39,14401,0,40,0,1,0,0,0,0,0,1,0,0,0,9.5,0,1
46,0,0,0,12,28,12119,1,40,1,0,0,0,0,0,0,1,1,0,0,13.95,0,1
52,0,0,0,12,34,600,0,40,1,1,0,0,0,0,0,1,0,0,0,43.75,0,1
50,0,0,0,13,31,34000,0,40,1,1,0,0,0,0,0,1,0,0,0,16.5,0,1
40,0,0,0,13,21,24104,1,40,1,1,0,0,0,0,0,1,0,0,0,58.65,0,1
44,0,0,0,18,20,0,0,40,1,0,0,0,0,0,0,1,1,0,0,23.55,0,1
43,0,0,1,18,19,0,1,50,1,0,0,0,0,0,0,1,0,0,0,17,0,1
51,0,0,0,12,33,25000,1,40,0,1,1,1,0,0,0,1,0,0,0,10,0,1
60,0,0,0,13,41,17277,0,40,1,1,1,0,0,0,0,1,0,0,0,13,0,1
44,0,0,0,18,20,36500,1,40,1,1,0,0,0,0,0,1,0,0,1,33.15,0,1
61,0,0,0,16,39,37500,1,50,1,1,0,0,0,0,0,1,0,0,0,21.19,0,1
64,0,0,0,18,40,63370,0,40,1,1,0,0,0,0,0,1,0,0,0,72.13,0,1
37,0,0,0,12,19,0,0,35,0,0,1,0,0,0,0,1,1,0,0,24.29,0,1
23,0,0,0,12,5,25002,0,40,1,1,0,0,0,0,0,1,0,0,0,13.25,0,1
24,0,0,0,12,6,32000,1,40,1,1,0,0,0,0,0,1,0,0,0,12.5,0,1
29,0,0,0,12,11,0,0,40,1,0,0,0,0,0,1,1,1,0,0,20,0,1
32,0,0,0,13,13,54001,1,74,1,1,0,1,0,0,0,1,0,0,0,21.75,0,1
36,0,0,0,12,18,39826,0,40,1,1,0,0,0,0,2,1,0,0,0,16.83,0,1
36,0,0,0,14,16,35000,1,40,1,1,0,0,0,0,2,1,0,0,0,17,0,1
64,0,0,0,18,40,1695,1,45,1,1,0,0,0,0,0,1,0,0,1,29.5,0,1
35,0,0,0,16,13,49546,1,40,1,1,0,0,0,0,3,1,0,0,0,33.17,0,1
38,0,0,0,16,16,59500,0,40,1,1,0,0,0,0,3,1,0,0,0,27.4,0,1
33,0,0,1,16,11,0,1,40,1,0,0,0,0,0,1,1,0,0,0,22.35,0,1
38,0,0,1,16,16,0,0,50,1,0,0,0,0,0,0,1,0,0,1,15.38,0,1
58,0,0,0,12,40,52876,1,40,1,1,0,0,0,0,0,1,0,0,0,16.59,0,1
60,0,0,0,14,40,31821,0,40,1,1,0,0,0,0,0,1,0,0,1,21.3,0,1
54,0,0,0,12,36,0,0,50,1,0,0,0,0,0,0,1,1,0,0,19.97,0,1
30,0,0,0,12,12,0,0,40,0,0,0,0,0,0,2,1,1,0,0,15,0,1
32,0,0,0,14,12,0,1,40,1,0,0,0,0,0,0,1,1,0,0,30,0,1
51,0,0,1,13,32,0,1,40,1,0,0,0,0,0,0,1,0,0,0,11.25,0,1
62,0,0,0,14,42,0,0,44,0,0,0,0,0,0,0,1,1,0,0,20.5,0,1
31,0,0,0,11,14,0,1,35,0,0,0,0,0,0,2,1,1,0,0,13.55,0,1
41,0,0,1,12,23,0,1,40,1,0,0,0,0,0,2,1,0,0,0,19.5,0,1
25,0,0,0,12,7,0,1,49,0,0,0,0,0,0,1,1,1,0,0,8.25,0,1
37,0,0,0,14,17,25000,1,40,1,1,0,0,0,0,1,1,0,0,0,25.7,0,1
63,0,0,0,13,44,100,0,42,1,1,0,0,0,0,0,1,0,0,1,18,0,1
27,0,0,0,12,9,0,1,40,1,0,0,0,0,0,0,1,1,0,0,14.55,0,1
23,0,0,0,12,5,0,0,40,0,0,0,0,0,0,0,1,1,0,0,19,0,1
56,0,0,0,14,36,28250,0,46,1,1,0,0,0,0,0,1,0,0,1,26.09,0,1
59,0,0,0,16,37,69250,1,46,1,1,0,0,0,0,0,1,0,0,0,15,0,1
43,0,0,0,12,25,28000,0,40,1,1,1,0,0,0,1,1,0,0,0,19.97,0,1
21,0,0,0,12,3,55000,0,40,0,0,0,0,0,0,0,1,1,0,0,13,0,1
28,0,0,0,12,10,40868,1,30,0,0,1,0,0,0,0,1,1,0,0,12,0,1
52,0,0,0,12,34,10834,0,40,1,1,0,0,0,0,1,1,0,0,0,16.5,0,1
29,0,0,1,16,7,0,1,35,0,0,1,0,0,0,0,1,0,0,0,14,0,1
33,1,0,0,18,9,0,0,40,0,0,0,0,0,0,0,1,1,0,0,16,0,0
60,0,0,0,16,38,0,0,40,0,0,0,0,0,0,0,1,1,0,0,24.05,0,1
34,0,0,0,14,14,23010,0,60,1,1,0,0,0,0,0,1,0,0,0,25,0,1
63,0,0,1,16,41,0,1,45,1,0,0,0,0,0,0,1,0,0,1,22.78,0,1
74,0,0,0,12,56,16319,1,3,0,1,0,1,0,0,0,1,0,0,0,12.9,0,1
40,0,0,0,14,20,33961,0,55,1,1,0,0,0,0,0,1,0,0,0,36.71,0,1
35,0,0,0,12,17,40000,1,40,1,0,0,0,0,0,0,1,1,0,0,8.5,0,1
42,0,0,0,16,20,98700,1,40,1,1,0,0,0,0,2,1,0,0,0,28.85,0,1
20,0,0,0,12,2,141500,0,38,1,0,0,0,0,0,0,1,1,0,0,8,0,1
51,0,0,0,18,27,23081,1,40,1,1,0,0,0,0,2,1,0,0,0,31,0,1
64,0,0,0,18,40,30790,0,40,1,1,0,0,0,0,0,1,0,0,0,48.08,0,1
25,0,0,0,16,3,0,0,36,1,0,0,0,0,0,0,1,1,0,0,27.77,0,1
26,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,27.77,0,1
72,0,0,0,13,53,11600,0,40,0,1,0,1,0,0,0,1,0,0,0,20,0,1
52,0,0,1,10,36,0,1,44,1,0,0,0,0,0,0,1,0,0,0,17,0,1
27,0,0,0,12,9,29689,0,40,1,1,0,0,0,0,1,1,0,0,0,17.92,0,1
27,0,0,0,12,9,32639,1,40,1,1,0,0,0,0,1,1,0,0,0,13.62,0,1
32,0,0,0,16,10,35005,1,35,1,1,0,0,0,0,2,1,0,0,1,20.89,0,1
44,0,0,0,14,24,38005,0,40,1,1,0,0,0,0,2,1,0,0,1,16.83,0,1
24,0,0,0,10,8,0,0,40,0,0,0,0,0,0,0,1,1,0,0,9,0,1
34,0,0,0,16,12,50100,0,40,1,1,0,0,0,0,3,1,0,0,0,28.38,0,1
42,0,0,0,12,24,49000,0,40,1,1,0,0,0,0,2,1,0,0,0,16.5,0,1
37,0,0,0,14,17,30000,1,45,1,1,0,0,0,0,2,1,0,0,0,25.5,0,1
40,0,0,0,18,16,200500,0,45,1,1,0,0,0,0,1,1,0,0,0,42.22,0,1
41,0,0,0,21,14,150301,1,40,1,1,0,0,0,0,1,1,0,0,0,72.13,0,1
50,0,0,0,14,30,84810,1,40,1,1,1,0,0,0,0,1,0,0,0,17,0,1
55,0,0,0,14,35,225056,0,75,1,1,1,0,0,0,0,1,0,0,0,23,0,1
24,0,0,0,13,5,32000,1,40,1,1,0,0,0,0,1,1,0,0,0,16.7,0,1
26,0,0,0,12,8,32000,0,43,1,1,0,0,0,0,1,1,0,0,0,14.6,0,1
43,0,0,0,12,25,8376,0,40,1,1,1,0,1,0,1,1,0,0,0,12.62,0,1
41,0,0,0,12,23,0,0,60,1,0,0,0,1,0,0,1,1,0,0,9.62,0,1
43,0,0,0,20,17,25005,0,60,1,1,0,0,1,0,1,1,0,0,0,48.08,0,1
62,0,0,0,12,44,0,1,40,1,0,0,0,1,0,0,1,1,0,0,16.89,0,1
38,0,0,0,18,14,75000,0,40,1,1,0,0,1,0,3,1,0,0,1,72.13,0,1
48,0,0,0,18,24,58233,1,40,1,1,0,0,1,0,3,1,0,0,0,18.45,0,1
60,0,0,1,18,36,0,1,40,1,0,0,0,1,0,0,1,0,0,0,37.03,0,1
27,0,0,0,13,8,0,0,40,1,0,1,0,1,0,0,1,1,0,0,12,0,1
46,0,0,1,18,22,0,1,40,1,0,0,0,1,0,2,1,0,0,0,48.08,0,1
47,0,0,0,18,23,71081,1,40,1,1,1,0,1,0,2,1,0,0,0,35,0,1
45,0,0,0,18,21,40000,0,40,1,1,1,0,1,0,2,1,0,0,0,15,0,1
53,0,0,0,16,31,0,1,40,1,0,0,0,1,0,0,1,1,0,0,45,0,1
52,0,0,1,18,28,0,0,40,1,0,0,0,1,0,1,1,0,0,1,24.02,0,1
27,0,0,0,13,8,10250,0,35,0,1,1,0,1,0,1,1,0,0,0,8,0,1
42,0,0,0,12,24,45000,0,40,1,1,0,0,1,0,1,1,0,0,1,22.6,0,1
43,0,0,0,12,25,25001,1,36,1,1,0,0,1,0,1,1,0,0,0,19.5,0,1
60,0,0,0,13,41,18560,1,40,1,1,0,0,1,0,0,1,0,0,0,19.23,0,1
51,0,0,0,12,33,62101,1,40,1,1,0,0,1,0,0,1,0,0,0,15,0,1
52,0,0,0,12,34,35101,0,45,1,1,0,0,1,0,0,1,0,0,0,26.49,0,1
40,0,0,0,18,16,1,0,42,1,1,0,0,1,0,2,1,0,0,0,36.62,0,1
46,0,0,1,14,26,0,0,43,0,0,1,0,1,0,1,1,0,0,0,18.25,0,1
44,0,0,0,18,20,27300,0,45,1,1,0,0,1,0,0,1,0,0,1,31.2,0,1
33,0,0,0,16,11,72200,1,45,1,1,1,0,1,0,0,1,0,0,0,21,0,1
40,0,0,0,16,18,100615,1,40,1,1,0,0,1,0,1,1,0,0,0,13.5,0,1
41,0,0,0,16,19,50615,0,50,1,1,0,0,1,0,1,1,0,0,0,38.46,0,1
50,0,0,0,18,26,34780,0,55,1,1,0,0,1,0,2,1,0,0,0,22.38,0,1
50,0,0,0,16,28,64460,1,30,1,1,0,0,1,0,2,1,0,0,0,22,0,1
49,0,0,0,18,25,22845,0,40,1,1,0,0,1,0,2,1,0,0,1,16,0,1
57,0,0,0,12,39,3168,0,48,0,1,0,0,1,0,0,1,0,0,0,18,0,1
63,0,0,0,18,39,317,1,46,1,1,0,0,1,0,0,1,0,0,0,13.8,0,1
65,0,0,1,16,43,0,1,48,1,0,0,1,1,0,0,1,0,0,1,33.5,0,1
48,0,0,0,21,21,104000,0,50,1,1,0,0,1,0,0,1,0,0,0,57.7,0,1
45,0,0,0,21,18,170300,1,50,1,1,0,0,1,0,0,1,0,0,0,56.12,0,1
39,0,0,1,18,15,0,1,40,1,0,0,0,1,0,3,1,0,0,1,10,0,1
31,0,0,0,13,12,0,1,40,0,0,1,0,1,0,0,1,1,0,0,5.78,0,1
31,0,0,0,18,7,65012,1,50,1,1,0,0,1,0,0,1,0,0,0,16.28,0,1
35,0,0,0,20,9,42360,0,45,1,1,0,0,1,0,0,1,0,0,0,27.78,0,1
52,0,0,0,21,25,201079,1,50,1,1,0,0,1,0,4,1,0,0,1,36.5,0,1
21,0,1,0,13,2,258000,0,40,0,0,1,0,1,0,0,1,1,0,0,14,0,0
20,0,0,0,13,1,269079,0,40,1,0,0,0,1,0,0,1,1,0,0,12.27,0,1
35,0,0,0,21,8,24152,1,40,0,1,0,0,1,0,1,1,0,0,1,33.75,0,1
43,0,0,0,21,16,16000,0,20,0,1,0,0,1,0,1,1,0,0,0,48.05,0,1
56,0,0,0,12,38,20547,1,55,1,1,0,0,1,0,0,1,0,0,0,25,0,1
58,0,0,0,16,36,15084,0,60,1,1,0,0,1,0,0,1,0,0,0,7.68,0,1
43,1,0,0,18,19,108000,0,40,1,1,0,0,1,0,2,1,0,0,0,38.45,0,0
52,0,0,1,18,28,0,0,50,1,0,0,0,1,0,0,1,0,0,0,51.92,0,1
43,0,0,1,16,21,0,1,40,1,0,0,0,0,0,2,1,0,0,1,37.25,0,1
75,0,0,0,12,57,0,0,40,0,1,0,1,1,0,0,1,0,0,0,14,0,1
64,0,0,0,16,42,70500,0,46,1,1,0,0,0,0,0,1,0,0,0,28.43,0,1
61,0,0,0,18,37,68100,1,40,1,1,0,0,0,0,0,1,0,0,1,33.65,0,1
54,0,0,0,21,27,75517,1,40,1,1,0,0,0,0,0,1,0,0,1,35.58,0,1
51,0,0,0,18,27,77517,0,40,1,1,0,0,0,0,0,1,0,0,1,34.63,0,1
54,0,0,0,20,28,6396,0,40,1,1,0,0,1,0,1,1,0,0,0,36.05,0,1
61,0,0,1,16,39,0,1,48,1,0,0,0,1,0,0,1,0,0,0,40.06,0,1
54,0,0,1,16,32,0,1,40,1,0,0,0,1,0,0,1,0,0,1,13,0,1
51,0,0,0,16,29,86163,0,50,1,1,0,0,1,0,2,1,0,0,0,34.62,0,1
51,0,0,0,18,27,101163,1,43,1,1,0,0,1,0,2,1,0,0,0,33.53,0,1
