id,cohort,knowledge.t1,theories.t1,biasworry.t1,strategy_use,knowledge.t2,theories.t2,biasworry.t2,strategy_intend,strat.t2,centrality,respect,rank,gender_d,race,race_white,race_black,education,education_ba,yearsworked,yearsworked_5y,yearsworked_10y,frequency_white,frequency_black,frequency_asian,frequency_hispanic,frequency_gay,frequency_trans,facilduo_gender,facilduo_race,facilduo_le,facilduo_relatedle,facilduo_relatedle_nole,attendance,session_year,session_month,session_day,substitution_use,perspective_use,exposure_use,individuation_use,mindful_use,substitution_intend,perspective_intend,exposure_intend,individuation_intend,mindful_intend,knowledge_bias.t1,knowledge_race.t1,knowledge_culture.t1,theories1.t1,theories2.t1,knowledge_bias.t2,knowledge_race.t2,knowledge_culture.t2,theories1.t2,theories2.t2,biasworry_white.t1,biasworry_black.t1,biasworry_asian.t1,biasworry_hispanic.t1,biasworry_lgb.t1,biasworry_trans.t1,biasworry_white.t2,biasworry_black.t2,biasworry_asian.t2,biasworry_hispanic.t2,biasworry_lgb.t2,biasworry_trans.t2,strat_know.t2,strat_efficacy.t2,strat_mot.t2,centrality1,centrality2,centrality3,respect1,respect2,respect3,respect4
s5870,2,1,7,1,0,3,7,1,2,4,4,5.5,NA,0,NA,NA,NA,Graduate degree,1,16,1,1,4,4,3,3,4,3,mm,bw,0,1,1,53,2020,11,25,0,0,0,0,0,1,1,4,2,2,1,1,1,7,7,3,1,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,4,4,4,5,6,7,4
s5946,2,2,4.5,1.2,0,4,3.5,1,0.8,3.6666666666666665,7,6,0,1,white,1,0,High school graduate,0,11,1,1,1,5,1,2,2,2,mm,bw,0,1,1,43,2020,10,23,0,0,0,0,0,0,1,1,1,1,1,1,4,4,5,5,3,4,3,4,1,1,1,1,1,2,1,1,1,1,1,1,4,3,4,7,7,7,6,6,6,6
s6473,2,5,4,1,2,5,4.5,2.4,5.2,4.333333333333333,5.666666666666667,6,0,1,hispanic,0,0,Graduate degree,1,19,1,1,5,5,5,5,4,3,mf,bw,0,0,0,48,2020,11,12,0,5,0,0,5,6,4,5,6,5,6,4,5,1,7,6,5,4,5,4,1,1,1,1,1,1,3,4,1,3,2,2,4,4,5,6,6,5,7,6,5,6
s3989,2,2.3333333333333335,4,1,3.2,5,7,4,6,4,4.333333333333333,4.5,1,1,white,1,0,Associates degree,0,27,1,1,4,5,3,5,3,2,NA,NA,0,0,0,30,2020,12,1,3,3,3,3,4,6,6,6,6,6,5,1,1,4,4,5,5,5,7,7,1,1,1,1,1,1,4,4,4,4,4,4,5,3,4,3,5,5,4,4,5,5
s4108,2,4,4,4,0,7,1,1,0,3,4,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,3,3,3,3,mf,ww,0,0,0,14,2020,12,23,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,7,7,7,1,1,4,4,4,4,4,4,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4
s4179,2,2,7,1,2.4,1.3333333333333333,3,1,0,1,2.3333333333333335,5.5,1,NA,NA,NA,NA,Bachelors degree,1,30,1,1,4,4,4,4,4,1,mf,bw,0,1,1,50,2020,11,10,0,0,0,6,6,0,0,0,0,0,4,1,1,7,7,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,4,4
s4447,2,1,7,1,0,1,7,1,3,5,4,1,0,1,white,1,0,Bachelors degree,1,14,1,1,3,2,2,2,2,2,mm,bw,0,1,1,35,2020,12,3,0,0,0,0,0,3,3,3,3,3,1,1,1,7,7,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,4,1,1,1,1
s4732,2,1,4,4,5,3.3333333333333335,6,1,6,5,4,4,0,1,black,0,1,Associates degree,0,16,1,1,4,4,3,4,3,3,mm,bw,0,1,1,45,2020,11,17,5,5,5,5,5,6,6,6,6,6,1,1,1,4,4,4,2,4,6,6,4,4,4,4,4,4,1,1,1,1,1,1,5,5,5,4,4,4,4,4,4,4
s4741,2,1.6666666666666667,5,5,1,4,4,4,1,3,2.6666666666666665,5.75,NA,NA,NA,NA,NA,Some college,0,29,1,1,4,4,4,4,3,3,mf,bw,0,0,0,52,2020,11,5,0,3,0,1,1,1,1,1,1,1,3,1,1,4,6,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,4,1,3,5,6,7,5
s5032,2,1,5.5,1,0,5,5,4,4,3,4,4,0,NA,NA,NA,NA,NA,NA,3,0,0,3,4,2,3,3,3,ff,bw,0,1,1,56,2020,11,23,0,0,0,0,0,4,4,4,4,4,1,1,1,4,7,5,4,6,5,5,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s5410,2,1,7,1,2.6,1,7,1,2.2,2.6666666666666665,5.666666666666667,3.75,0,1,white,1,0,Associates degree,0,28,1,1,4,4,4,4,2,2,mm,bw,0,1,1,33,2020,12,8,3,4,0,3,3,4,4,0,0,3,1,1,1,7,7,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,4,6,7,5,5,4,1
s5578,2,2.6666666666666665,5,1.4,0.6,2.6666666666666665,3.5,1.2,0.8,4.666666666666667,2.3333333333333335,3,0,0,black,0,1,Bachelors degree,1,25,1,1,5,3,0,2,1,1,mf,bw,0,0,0,52,2020,11,5,0,0,0,0,3,0,2,0,0,2,3,3,2,5,5,2,5,1,5,2,1,1,1,1,2,2,1,2,1,1,1,1,5,5,4,3,3,1,1,4,4,3
s5947,2,1.3333333333333333,6,1,3.2,5,5,3,0,1,4,4.25,0,1,NA,NA,NA,NA,NA,3,0,0,4,4,4,4,3,2,mf,ww,0,0,0,9,2020,12,28,0,4,0,6,6,0,0,0,0,0,2,1,1,6,6,5,5,5,5,5,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,4,5,3,5,5,4,3
s6258,2,1,7,1,0,2,5,2,6,3,4.666666666666667,4,0,NA,NA,NA,NA,NA,NA,23,1,1,5,5,5,5,5,5,mf,bw,0,0,0,54,2020,10,28,0,0,0,0,0,6,6,6,6,6,1,1,1,7,7,2,2,2,5,5,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,5,5,4,4,4,4
s6401,2,1,5,1,1.2,4,4,4,0,3,4,2.25,0,0,hispanic,0,0,Bachelors degree,1,14,1,1,5,5,3,5,5,1,ff,bw,0,1,1,50,2020,10,30,0,2,2,1,1,0,0,0,0,0,1,1,1,5,5,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,1,7,4,1,1,6,1
s6514,2,1,3,1,3.4,2.6666666666666665,5.5,4,6,5,5.666666666666667,5.5,1,1,NA,NA,NA,Graduate degree,1,29,1,1,5,5,3,5,5,2,mm,bw,0,1,1,53,2020,11,25,0,3,4,5,5,6,6,6,6,6,1,1,1,3,3,1,4,3,6,5,1,1,1,1,1,1,4,4,4,4,4,4,5,5,5,4,7,6,4,7,7,4
s4013,2,1,7,1,0.4,2,6,1,2,3.6666666666666665,5.666666666666667,5.25,1,NA,NA,NA,NA,Bachelors degree,1,27,1,1,4,4,3,4,3,3,ff,bw,1,1,0,49,2020,11,24,0,1,0,0,1,0,2,2,0,6,1,1,1,7,7,4,1,1,6,6,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,6,7,4,5,6,6,4
s4036,2,1.3333333333333333,3.5,1,2.4,6,6,1.6,4.8,4.333333333333333,4.333333333333333,4,0,1,black,0,1,Graduate degree,1,16,1,1,4,4,4,4,4,3,mf,bw,0,1,1,50,2020,11,6,3,6,1,2,0,6,6,0,6,6,2,1,1,3,4,6,6,6,6,6,1,1,1,1,1,1,3,1,1,2,2,2,5,4,4,6,3,4,4,4,4,4
s4058,2,3,5,4,1.2,4,5,4,3.8,3,4,6,0,1,hispanic,0,0,Some college,0,15,1,1,4,4,2,4,2,1,mf,bw,0,1,1,47,2020,11,16,0,0,0,0,6,5,5,2,2,5,4,1,4,5,5,5,2,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,6,7,7
s4091,2,2,6,1,0,2.3333333333333335,6,2,4.8,4,7,4,0,NA,NA,NA,NA,NA,NA,3,0,0,5,5,5,5,5,5,mm,bw,0,1,1,49,2020,10,27,0,0,0,0,0,0,6,6,6,6,2,1,3,6,6,4,1,2,6,6,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,7,7,7,4,4,4,4
s4264,2,1,4,1,5.8,1,5.5,1,6,5,1,6.5,0,1,black,0,1,Bachelors degree,1,2,0,0,5,5,5,5,5,0,ff,bw,1,1,0,37,2020,10,22,5,6,6,6,6,6,6,6,6,6,1,1,1,4,4,1,1,1,4,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,7,7,7
s4295,2,2,6.5,3.2,1.8,4.666666666666667,4,5,3,4,5,3.5,1,1,white,1,0,Graduate degree,1,24,1,1,3,4,2,4,3,3,mf,bw,0,0,0,51,2020,11,20,0,0,1,4,4,3,3,3,3,3,4,1,1,7,6,4,5,5,7,1,1,3,2,2,4,5,4,5,5,5,5,5,4,4,4,5,5,5,4,4,4,2
s4300,2,4.666666666666667,2,1.2,3.6,4,4,4,2.2,3,2,7,0,0,black,0,1,Associates degree,0,3,0,0,3,5,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,6,6,3,2,2,2,2,5,4,5,2,2,4,4,4,4,4,1,2,1,1,1,1,4,4,4,4,4,4,3,3,3,4,1,1,7,7,7,7
s4373,2,5,4,5,0,4,4,4,0,3,1,4.75,0,1,white,1,0,Graduate degree,1,15,1,1,4,5,3,5,3,2,mf,bw,0,1,1,11,2021,1,15,0,0,0,0,0,0,0,0,0,0,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,1,1,1,5,5,5,4
s4469,2,4,6,2,2.4,5.333333333333333,5,4.6,4,4,6,6,NA,1,black,0,1,Bachelors degree,1,26,1,1,4,4,2,4,3,2,ff,bw,0,1,1,56,2020,11,23,2,2,3,2,3,4,4,4,4,4,4,2,6,6,6,6,4,6,5,5,2,2,2,2,2,2,2,2,5,6,5,5,4,4,4,6,6,6,6,6,6,6
s4490,2,6.666666666666667,4.5,2.2,1.8,4,3.5,4,2.2,3,5,6.75,0,1,NA,NA,NA,Graduate degree,1,20,1,1,5,5,4,5,4,4,mf,bw,0,1,1,35,2020,12,4,0,0,0,3,6,0,4,1,3,3,7,6,7,3,6,4,4,4,4,3,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,5,5,5,6,7,7,7
s4551,2,4.333333333333333,4,4,5.2,3.3333333333333335,4,1.8,6,4.333333333333333,5,4,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,5,1,1,5,5,ff,bw,0,1,1,26,2020,12,14,2,6,6,6,6,6,6,6,6,6,7,5,1,4,4,4,1,5,3,5,4,4,4,4,4,4,3,1,1,1,3,3,4,4,5,4,4,7,4,4,4,4
s4563,2,2,3,1,0,3.3333333333333335,4.5,1,2.8,4,7,2,0,0,white,1,0,Some college,0,23,1,1,5,5,3,4,3,1,mm,bw,0,1,1,49,2020,10,27,0,0,0,0,0,3,3,2,3,3,4,1,1,3,3,4,2,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,7,7,7,2,2,2,2
s4589,2,1,3.5,1,6,7,1,7,6,5,7,7,0,1,black,0,1,Bachelors degree,1,17,1,1,3,3,2,3,1,0,mm,bw,0,1,1,33,2020,12,8,6,6,6,6,6,6,6,6,6,6,1,1,1,2,5,7,7,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,5,5,5,7,7,7,7,7,7,7
s4618,2,1,7,1,0,4,3,3,2,4,2,4,NA,NA,NA,NA,NA,Bachelors degree,1,13,1,1,3,3,3,3,3,3,ff,bw,0,1,1,56,2020,11,23,0,0,0,0,0,2,2,2,2,2,1,1,1,7,7,4,4,4,3,3,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,2,2,2,4,4,4,4
s4781,2,4,4,4,1.8,3,7,1.2,4.6,5,4,4,0,0,asian,0,0,Bachelors degree,1,2,0,0,4,5,4,5,3,1,mm,bw,0,1,1,43,2020,10,23,1,3,1,1,3,4,6,3,4,6,4,4,4,4,4,6,2,1,7,7,4,4,4,4,4,4,1,1,2,1,1,1,5,5,5,4,4,4,4,4,4,4
s4854,2,1,4,1,2.8,1,1.5,1,0,1,3,6.25,0,1,hispanic,0,0,Graduate degree,1,3,0,0,5,5,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,6,0,0,0,0,0,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,7,7,7
s4961,2,4,4,4,0,1.3333333333333333,4,1,0,1.3333333333333333,4,4,0,NA,NA,NA,NA,NA,NA,20,1,1,3,3,3,3,3,3,mf,bw,0,0,0,48,2020,11,12,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,4,4,4,4,4,4,4
s4992,2,3,4,3.6,1.8,3,4,1.8,2,2.3333333333333335,3.6666666666666665,4,0,1,white,1,0,Some college,0,25,1,1,4,4,1,4,1,1,ff,bw,0,0,0,55,2020,11,18,2,1,3,1,2,2,6,0,2,0,3,3,3,4,4,4,1,4,2,6,4,3,5,4,3,3,4,1,1,1,3,3,1,3,3,3,3,5,3,5,5,3
s5025,2,2,3,1,1.6,5,4,7,0,3,6.333333333333333,5.75,0,1,black,0,1,Bachelors degree,1,34,1,1,5,5,1,4,1,2,mf,bw,0,1,1,56,2020,11,9,0,4,4,0,0,0,0,0,0,0,4,1,1,3,3,4,4,7,4,4,1,1,1,1,1,1,4,7,7,7,7,7,3,3,3,7,6,6,5,6,6,6
s5166,2,1,7,1,4,2.6666666666666665,4,1,2,3.3333333333333335,7,4,0,0,hispanic,0,0,Graduate degree,1,17,1,1,5,5,5,5,5,5,mm,bw,0,1,1,43,2020,10,23,4,4,4,4,4,2,2,2,2,2,1,1,1,7,7,6,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,7,7,7,4,4,4,4
s5285,2,5,4,4,2,5,2,1.2,5.2,5,4,4,0,1,black,0,1,Associates degree,0,28,1,1,4,4,3,4,3,1,mf,bw,0,0,0,21,2020,12,10,2,2,2,2,2,6,6,4,4,6,5,5,5,4,4,7,5,3,1,3,4,4,4,4,4,4,1,1,1,1,1,2,5,5,5,4,4,4,4,4,4,4
s5308,2,4,4,4,0,4,4,4,3.2,3,4,4,0,1,hispanic,0,0,Associates degree,0,4,0,0,2,5,1,3,2,2,mf,bw,0,0,0,54,2020,10,28,0,0,0,0,0,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s5309,2,1.6666666666666667,7,1,1.4,4.666666666666667,3,1,6,4.333333333333333,2.3333333333333335,5.75,0,NA,NA,NA,NA,Bachelors degree,1,21,1,1,4,4,3,4,3,2,mf,bw,0,1,1,56,2020,11,9,0,0,3,2,2,6,6,6,6,6,1,1,3,7,7,5,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,2,4,1,5,5,7,6
s5337,2,1,7,1,3,4.333333333333333,2.5,2.4,6,5,5,5,0,NA,white,1,0,NA,NA,11,1,1,0,5,1,1,1,1,mm,bw,0,1,1,49,2020,10,27,3,3,3,3,3,6,6,6,6,6,1,1,1,7,7,7,4,2,1,4,1,1,1,1,1,1,3,3,3,2,2,2,5,5,5,5,5,5,5,5,5,5
s5348,2,1,7,1,0,2,6,2,0.8,3.3333333333333335,2.3333333333333335,1.5,0,NA,NA,NA,NA,NA,NA,3,0,0,5,5,5,5,5,5,mf,bw,0,1,1,34,2020,12,9,0,0,0,0,0,0,1,1,1,1,1,1,1,7,7,2,2,2,6,6,1,1,1,1,1,1,2,2,2,2,2,2,4,3,3,1,1,5,1,1,3,1
s5547,2,1,6,1,0,3.3333333333333335,3,3,1,3.3333333333333335,4,1,0,NA,NA,NA,NA,Bachelors degree,1,8,1,0,4,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,1,1,1,5,7,4,1,5,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,4,3,4,4,4,1,1,1,1
s5550,2,4,6.5,1.4,4.6,6.333333333333333,7,4.2,4.8,5,5.333333333333333,5.25,0,0,black,0,1,Bachelors degree,1,18,1,1,5,5,4,5,3,3,mm,bw,0,1,1,31,2020,12,21,3,6,4,4,6,2,6,4,6,6,5,2,5,6,7,7,6,6,7,7,1,1,1,1,2,2,6,6,2,2,6,5,5,5,5,6,5,5,5,6,5,5
s5563,2,5,6,4,3,3,6,7,4,4,1,4,0,1,black,0,1,Bachelors degree,1,13,1,1,4,4,4,4,4,3,mm,bw,0,1,1,53,2020,11,25,0,6,0,6,3,4,4,4,4,4,5,5,5,6,6,1,4,4,6,6,4,4,4,4,4,4,7,7,7,7,7,7,4,4,4,1,1,1,4,4,4,4
s5583,2,4,3,4,1,4.333333333333333,4,4,6,5,7,6.25,0,1,asian,0,0,Some college,0,17,1,1,3,3,3,3,3,2,mf,bw,0,1,1,7,2021,1,12,1,1,1,1,1,6,6,6,6,6,4,4,4,3,3,4,2,7,4,4,4,4,4,4,4,4,2,4,4,4,4,4,5,5,5,7,7,7,7,7,5,6
s5735,2,2.3333333333333335,6,1,0.6,5.333333333333333,6,3.4,2.8,3.6666666666666665,4,4.25,0,1,white,1,0,Some college,0,14,1,1,5,4,1,4,1,1,mf,bw,0,1,1,31,2020,12,11,0,3,0,0,0,3,6,2,2,1,1,1,5,6,6,5,5,6,6,6,1,1,1,1,1,1,2,2,2,2,5,6,3,4,4,2,5,5,2,3,7,5
s5795,2,2.6666666666666665,6,1,0,4.333333333333333,4.5,4,3,4,4.666666666666667,5,0,NA,NA,NA,NA,Graduate degree,1,14,1,1,4,4,3,4,3,3,mm,bw,0,1,1,53,2020,11,25,0,0,0,0,0,3,3,3,3,3,4,2,2,6,6,4,5,4,5,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,6,4,4,6,6,4
s5865,2,4,4,4,0,1,7,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,26,1,1,3,3,3,3,3,3,mf,bw,1,1,0,52,2020,11,4,0,0,0,0,0,3,2,4,3,3,4,4,4,4,4,1,1,1,7,7,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
s5903,2,1.3333333333333333,6,1,1.4,2,4,1,2.4,3.6666666666666665,5.333333333333333,6.25,0,1,black,0,1,Associates degree,0,27,1,1,5,5,3,4,3,1,mf,bw,0,0,0,54,2020,10,28,3,2,0,1,1,0,0,0,6,6,2,1,1,5,7,4,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,5,6,5,7,7,5,6
s5999,2,2,5,3,2,5.666666666666667,3,6,6,3.6666666666666665,4,4,0,0,hispanic,0,0,Associates degree,0,2,0,0,4,4,4,4,3,3,mf,bw,1,1,0,52,2020,11,4,0,6,0,2,2,6,6,6,6,6,4,1,1,5,5,7,5,5,3,3,3,3,3,3,3,3,6,6,6,6,6,6,3,4,4,4,4,4,4,4,4,4
s6018,2,4,4,4,6,3.3333333333333335,3.5,1,6,4.333333333333333,4,4,1,NA,NA,NA,NA,NA,NA,22,1,1,0,0,0,0,0,0,ff,bw,1,1,0,49,2020,11,24,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,1,5,4,3,4,4,4,4,4,4,1,1,1,1,1,1,4,4,5,4,4,4,4,4,4,4
s6027,2,4,4,1,3,5,3,5,6,5,4,4,NA,NA,NA,NA,NA,NA,NA,16,1,1,3,3,3,3,3,3,mf,bw,0,0,0,54,2020,10,28,3,3,3,3,3,6,6,6,6,6,4,4,4,4,4,5,5,5,3,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
s6092,2,4.666666666666667,3.5,1,3,1.3333333333333333,4,4.4,6,3,3.3333333333333335,6,0,1,hispanic,0,0,Graduate degree,1,17,1,1,5,5,3,4,3,1,mm,bw,0,1,1,53,2020,11,25,3,3,3,3,3,6,6,6,6,6,4,4,6,4,3,1,1,2,4,4,1,1,1,1,1,1,2,4,4,6,4,4,3,3,3,4,4,2,6,6,6,6
s6147,2,4,4,4,0,4,4,4,1.6,3,4,4,0,NA,NA,NA,NA,NA,NA,24,1,1,0,0,0,0,0,0,mm,bw,0,1,1,43,2020,10,23,0,0,0,0,0,0,3,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
s6150,2,4.333333333333333,4,1,2.2,3.3333333333333335,5,2,1,3.3333333333333335,6,6.25,0,1,white,1,0,Bachelors degree,1,21,1,1,5,5,3,4,4,3,ff,bw,1,1,0,49,2020,11,24,0,3,0,2,6,1,1,1,1,1,3,5,5,3,5,2,3,5,5,5,1,1,1,1,1,1,2,2,2,2,2,2,4,3,3,6,6,6,5,7,7,6
s6172,2,2,7,1,2.6,4,1.5,4,4.6,5,3.3333333333333335,6,0,1,black,0,1,Associates degree,0,3,0,0,3,5,1,3,3,1,mf,ww,0,0,0,47,2020,11,2,3,3,4,1,2,6,6,6,3,2,4,1,1,7,7,5,2,5,2,1,1,1,1,1,1,1,4,4,4,4,4,4,5,5,5,2,4,4,6,6,6,6
s6203,2,5,7,1,0,1.3333333333333333,7,2,3.4,3.6666666666666665,1,7,0,1,black,0,1,Bachelors degree,1,22,1,1,2,5,2,2,3,3,ff,bw,0,1,1,23,2020,12,7,0,0,0,0,0,4,4,2,2,5,5,5,5,7,7,1,2,1,7,7,1,1,1,1,1,1,2,2,2,2,2,2,5,3,3,1,1,1,7,7,7,7
s6234,2,1,3,1,3,1,7,1,0,3.6666666666666665,4,1,0,1,hispanic,0,0,Bachelors degree,1,7,1,0,0,5,0,2,3,3,mm,bw,0,1,1,31,2020,12,21,3,3,3,3,3,0,0,0,0,0,1,1,1,3,3,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,1,1,1,1
s6269,2,4,4,4,3,5.666666666666667,6,6,6,5,4,4,NA,NA,NA,NA,NA,NA,NA,10,1,0,3,3,3,3,3,3,mf,bw,0,1,1,50,2020,11,6,3,3,3,3,3,6,6,6,6,6,4,4,4,4,4,6,5,6,6,6,4,4,4,4,4,4,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4
s6410,2,1,7,1,0,3,7,1,2.6,3.3333333333333335,4,4,0,0,white,1,0,Associates degree,0,22,1,1,3,3,3,3,3,3,mf,bw,0,1,1,56,2020,11,9,0,0,0,0,0,5,5,0,0,3,1,1,1,7,7,4,1,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,4,4,2,5,5,4
s6530,2,1,7,1,2.2,4.333333333333333,5,5,5,3.6666666666666665,3.6666666666666665,5.5,0,1,white,1,0,Bachelors degree,1,26,1,1,5,5,2,5,3,1,mm,bw,0,1,1,35,2020,12,3,0,3,0,2,6,5,5,5,5,5,1,1,1,7,7,5,3,5,5,5,1,1,1,1,1,1,3,5,5,5,5,5,4,4,3,4,5,2,4,6,6,6
s6608,2,1,4,1,0.6,2.3333333333333335,4,1.2,6,5,4,4,1,0,white,1,0,Bachelors degree,1,27,1,1,4,4,4,4,4,1,mm,bw,0,1,1,31,2020,12,21,0,0,0,0,3,6,6,6,6,6,1,1,1,4,4,5,1,1,4,4,1,1,1,1,1,1,2,2,1,1,1,1,5,5,5,4,4,4,4,4,4,4
s6637,2,3,2.5,3,1.8,3.6666666666666665,2.5,5.2,3.4,4,3,4,NA,NA,NA,NA,NA,Graduate degree,1,24,1,1,3,3,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,4,4,3,3,3,4,1,4,2,3,2,3,6,2,3,3,3,3,3,3,3,5,5,5,5,6,5,4,4,4,3,3,3,3,5,5,3
